        343 1

  0  0 27 24 27 27 27 27  0 17 27  0 31  0 30 27  3  0 13 24  0  0  0 31  0 31  0  2  0 24 19 13  0 24  0  0 27 24 24  0  0 31  0  0 17  0  0 24  0 31 30 19 24 24  0 27 31  0  0 24  0  0 30  0 24 27  2  0  0 24  0 27 27  0  0  0 31 30  0 24 30 31  0 24 31  0  0  0 31 27  0  0  0  0 27  0 30 24 31  0  0  0  0 27 24 31  0 27  0 27 30  5  0  0 24 27  0 10 31 13  0 30 27  0 27  0 27  0  0 27  0 27 24  0 30 24  0  0 27 24  0  0  0  0 30 24 31 27  0 24 24  0 30  0 31 27  0  0  0  0  0 27  0  0 24  0  0 24 24  0  0  0  0 27  0 24  0  0 30  0 27 24 27 24 27 27 31  0 24 24 13 14 13 24  0  0  0  0  0 27 30 27  0  0  0  0  0 24  0  0 24  0  0 27  0 27 27  0  0 24 24 24  0  0  0 24 27 31 10 14 30  1  0  0 27 31 30 13 24  0 31 27  0 17  0  0  0 13 14 24 31  0 14 30 17  0 30 24  0  0 27  0  0  0 27 27  0  0 27  0  0 17  0 24 30 31  0 17 24  0  0 31 24  0 30  0 27 24  0 27  0 27  0  0 31  0  0  0 31 30  0  0 19  0  0  0 24  0  0  0 30  0  0  4  0  0  0 24  0  0 27 31  0  6  0  0 24  0 30 30 17 24  0  0  0 30 19  0  0  0  1  0  0
  0  0 22 25 25 22 25 25  0 31 25  0 16  0 27 25  0  0 31 30  0  0  0 13  0 13  0 31  0 30 31 31  0 30  0  0 22 30 25  0  0 21  0  0 31  0  0 30  0 16 27 31 25 25  0 25  4  0  0 25  0  0 27  0 30 25  0  0  0 30  0 22 25  0  0  0 21 27  0 30 27  1  0 30 15  6  0  0 11 25  0  0  0  0 25  0 27 30 11  0  0  0  0 22 25 15  0 22  0 25 27  0  0  0 30 22  2  0 13 31  0 27 22  0 22  0 22  0  0 22  0 22 25  0 27 25  0  0 22 25  0  0  0  0 27 30  1 22  0 30 25  0 27  0 15 25  0  0  0  0  0 25  0  0 30  0  0 25 25  0  0  0  1 25  0 25  0  0 27  0 25 30 22 30 25 22 11  0 30 30 31 31 31 25  0  0  0  0  0 22 27 22  0  0  0  0  4 25  0  0 25  0  0 22  0 22 22  0  0 25 25 25  0  0  0 30 22 13 31 31 27  0  0  0 25 16 27 31 25  0 13 25  0 31  0  0  0 31 31 30 16  0 31 27 31  0 27 30  0  0 25  0  0  0 25 25  0  0 25  0  0 31  0 25 27 15  0 31 30  0  0 21 25  0 27  0 25 25  0 22  0 25  0  0 13  0  0  0 13 27  0  0 31  0  0  0 30  0  0  0 27  0  0  0  0  0  0 30  0  0 22  2  0 31  0  0 25  2 27 27 31 25  1  0  0 27 31  0  0  0  0  0  0
 27 22  0  0  0  0  0  0 26  0  0 25  0 29  1  0 27 25  0  0 22 15 30  0 27  0 29  0 12  0  0  0 25  0 12 22  1  0  0 26 22  0  2 29  0 29 25  0 25  0  0  0  0  0 26  0  0 25 26  0 30 26  0 22  0  0 27 25 29  0 29  0  0 15 29 15  0  0 29  0  0  0 26  0  0 22 30 25  0  0 25 27 26 18  0 25  0  0  0 25 22 27 27  1  0  0 30  0 29  0  0 27 26 30  0  0 22 27  0  0 18  0  0 26  0 15  3 29 30  0 25  0  0 26  0  0 26 30  0  2 25 25 22 29  0  0  0  0 26  0  0 26  0 30  0  0 22 26 26 27 25  0 27 15  0 29 30  0  0 26 27 12 22  0 22  0 22 27  0 22  0  0  0  0  0  0  0 29  0  0  0  0  0  0  5 30 22 22 30  0  0  0 30 30 29 30 22  0 30 27  0 30 26  0 18  1  0 27 22  0  0  0 27 30 18  0  0  0  0  0  0 29 22 26  0  1  0  0  0 27  0  0 13  0 25 30 25  0  0  0  0 25  0  0  0 29  0  0 30 29  0 29 12 30  0  0 18 27  1 15 13  0 26  1  0  0 22  0  0 29 27  0  0 27  0 27  0  0 29  0 25  0 26 25  0 22 25 22  0  0 30 15  0 26 25 30  0 26 29 25  0  7 26 27 18 13 25  0 25 29  0  0 29  0 30 27  0 22  0  1  0  0 18 26 30  0  0 30 27 13 26 29 22
 24 25  0  0  0  0  0  0 29  0  0 26  1 19  0  0 24 26  0  0 25 29 24  0 24  0 20  0 29  0  0  0 26  0 29 25  0  0 10 29 25  0 29 16  0 20 26  1 26  0  0  0  0  0 29  0  0 26 29  2 24 29  0 25  0  0 24 26 14  0 19  0  0 29 14 29  0  0 17  0  0  0 29  0  0 25 24 26  0  0 26 24 29 29  0 26  0  0  0 26 25 24 24  0  0  0 24  0 19  0  0 24 29 24  0  0 25 24  0  0 29  0  0 29  0 29  0 14 24  0 26  0 10 29  0  0 29 24  0  0 26 26 25 20  0  0  0  0 29  0  0 29  0 24  0  0 25 29 29 24 26  0 24 29  0 20 24  0  0 29 24 29 25  0 25  0 25 24  0 25  0  0  0  0  0  0  0 20  0  0  1  0  0  0 29 24 25 25 24  0  0  0 24 24 16 24 25  0 24 24  0 24 29  0 29  0  0 24 25  0  2  0 24 24 29  0  0  0  0  0  0 17 25 29  0  0  0  0 10 24  0  0 29  0 26 24 26  0  0  0  0 26  0  0  0 20  0  0 24  1  0  7 29 24  0  0 29 24  0 29 29  0 29  0  0  0 25  0  0 17 24  0  0 24  0 24  0  0 16  0 26  0 29 26  0 25 26 25  0  0 24 29  0 29 26 24  0 29 17 26  0 29 29 24 29 29 26  0 26  5  0  0 14  0 24 24  0 25  0  0  0  0 29 29 24  0  0 24 24 29 29 20 25
 27 25  0  0  0  0  2  0 11  0  0 25  0 29  0  0 27 25  0  0 25 26 26  0 27  0 29  0 26  0  0  0 25  0 26 25  0  0  0 15 25  0 26 29  0 29 25  0 25  0  0  0  0  0 11  0  0 25  4  0 26 11  0 25  0  0 27 25 29  0 29  0  0 26 29 26  1  0 29  0  0  0 11  0  0 25 26 25  0  0 25 27 15 26  0 25  0  0  0 25 25 27 27  0  0  0 26  0 29  2  0 27 18 26  0  0 25 27  0  0 26  0  0 11  0 26  0 29 26  0 25  0  0 13  0  0 13 26  0  0 25 25 25 29  0  0  0  0 18  0  0 13  0 26  0  0 25 11 11 27 25  0 27 26  0 29 26  0  0 11 27 26 25  1 25  0 25 27  0 25  0  0  0  0  0  0  0 29  0  0  0  0  0  0 26 26 25 25 26  0  0  0 26 26 29 26 25  0 26 27  0 26 11  0 26  0  0 27 25  0  0  0 27 26 26  0  0  0  0  0  0 29 25  4  0  0  0  0  0 27  0  0 26  0 25 26 25  0  0  0  0 25  0  0  1 29  0  0 26 29  0 29 26 26  0  0 26 27  0 26 26  0  7  0  0  0 25  0  0 29 27  0  0 27  0 27  1  0 29  0 25  0 13 25  0 25 25 25  0  0 26 26  0 18 25 26  0 15 29 25  0 26 11 27 26 26 25  0 25 29  0  0 29  0 26 27  0 25  0  0  0  0 26 11 26  0  0 26 27 26  6 29 25
 27 22  0  0  0  0  0  0 26  0  0 25  0 29  0  0 27 25  0  0 22  2 30  0 27  0 29  0 18  0  0  0 25  0 18 22 10  0  0 26 22  0 15 29  0 29 25  0 25  0  0  0  0  0 26  0  0 25 26  0 30 26  0 22  0  0 27 25 29  0 29  0  0  7 29 16  0  0 29  0  0  0 26  0  0 22 30 25  0  0 25 27 26 11  1 25  0  0  0 25 22 27 27  0  0  0 30  0 29  0  0 27 26 30  0  0 22 27  0  0 19  0  0 26  0 16  0 29 30  0 25  4  0 26  0  0 26 30  0  0 25 25 22 29  0  0  0  0 26  0  0 26  0 30  1  0 22 26 26 27 25  0 27 16  0 29 30  0  0 26 27 18 22  0 22  0 22 27  0 22  0  0  0  0  0  0  0 29  0  0  0  0  0  0 15 30 22 22 30  2  0  0 30 30 29 30 22  0 30 27  0 30 26  0 11  0  0 27 22  0  0  0 27 30 19  0  0  0  0  0  0 29 22 26  0  0  0  0  0 27  0  0 17  0 25 30 25  0  0  0  1 25  0  0  0 29  0  0 30 29  0 29 18 30  0  0 19 27  0  5 17  0 26  0  0  0 22  0  0 29 27  0  0 27  0 27  0  0 29  0 25  0 26 25  1 22 25 22  0  0 30 16  0 26 25 30  0 26 29 25  0 15 26 27 19 17 25  0 25 29  1  0 29  0 30 27  0 22  0  0  0  0 11 26 30  0  0 30 27 17 26 29 22
 27 25  0  0  2  0  0  0 11  0  0 25  0 29  0  0 27 25  0  0 25 26 26  0 27  0 29  0 26  0  0  0 25  0 26 25  0  0  0 15 25  0 26 29  0 29 25  0 25  0  0  0  0  0 11  0  0 25  1  0 26 11  0 25  0  0 27 25 29  0 29  0  0 26 29 26  0  0 29  0  0  0 11  0  0 25 26 25  0  0 25 27 15 26  0 25  0  0  0 25 25 27 27  0  0  0 26  0 29  9  0 27 18 26  1  0 25 27  0  0 26  0  0 11  1 26  0 29 26  0 25  0  0 13  0  0 13 26  0  0 25 25 25 29  0  0  0  0 18  0  0 13  0 26  0  1 25 11 11 27 25  0 27 26  0 29 26  0  0 11 27 26 25  0 25  0 25 27  0 25  0  0  0  0  0  0  2 29  1  0  0  0  0  0 26 26 25 25 26  0  0  0 26 26 29 26 25  0 26 27  0 26 11  0 26  0  0 27 25  0  0  0 27 26 26  0  0  1  0  0  0 29 25  6  0  0  0  0  0 27  0  0 26  0 25 26 25  0  0  0  0 25  0  0  0 29  0  0 26 29  0 29 26 26  5  4 26 27  0 26 26  0  9  0  0  0 25  0  0 29 27  0  0 27  0 27  0  0 29  0 25  0 13 25  0 25 25 25  0  0 26 26  0 18 25 26  0 15 29 25  0 26 11 27 26 26 25  0 25 29  0  0 29  0 26 27  0 25  0  0  0  0 26 11 26  0  0 26 27 26 10 29 25
 27 25  0  0  0  0  0  0 14  0  0 25  0 29  0  0 27 25  0  0 25 26 26  0 27  0 29  0 26  0  0  0 25  0 26 25  0  0  0 18 25  0 26 29  0 29 25  0 25  0  0  0  0  0  5  9  0 25 11  0 26 14  0 25  0  1 27 25 29  0 29  0  0 26 29 26  0  0 29  0  0  0  6  0  0 25 26 25  0  0 25 27 18 26  0 25  0  0  0 25 25 27 27  0  0  0 26  0 29  0  0 27 17 26  0  0 25 27  0  0 26  0  0 20  0 26  0 29 26  0 25  0  0 15  0  0 15 26  0  0 25 25 25 29  0  0  1  0 17  0  0 15  0 26  0  0 25  8 20 27 25  1 27 26  0 29 26  0  0 14 27 26 25  0 25  0 25 27  0 25  0  1  0  0  2  0  0 29  0  0  0  0  0  0 26 26 25 25 26  0  0  0 26 26 29 26 25  0 26 27  0 26 20  0 26  0  0 27 25  0  0  0 27 26 26  0  0  0  0  0  0 29 25 11  0  0  0  0  0 27  0  0 26  0 25 26 25  0  0  0  0 25  0  0  0 29  0  0 26 29  0 29 26 26  0  0 26 27  4 26 26  0 11  0  0  0 25  0  0 29 27  0  0 27  0 27  0  0 29  0 25  0 15 25  0 25 25 25  0  0 26 26  0 17 25 26  0 18 29 25  0 26 20 27 26 26 25  0 25 29  0  0 29  0 26 27  0 25  0  0  0  0 26 14 26  0  0 26 27 26 11 29 25
  0  0 26 29 11 26 11 14  0 27 20  0 25  0 25 20  0  0 27 26  0  0  0 25  0 25  0 27  0 26 27 27  0 26  0  0 26 26 29  0  0 25  0  0 27  0  0 26  0 25 25 27 29 29  0 14 25  0  0 29  0 10 25  0 26 20  0  0  0 26  0 26 20  0  0  0 25 25  0 26 25 25  0 26 25  0  0  0 25 11  0  0  0  0 11  0 25 26 25  0  0  0  0 26 29 25  0 26  0 11 25  0  0  0 26 26  0  0 25 27  0 25 26  0 26  0 26  0  0 26  0 26 29  0 25 29  0  0 26 29  0  0  0  0 25 26 25 26  0 26 29  0 25  0 25 20  0  0  0  0  0 11  0  0 26  0  0 29 29  4  0  0  0 18  0 29  0  0 25  0 18 26 26 26 14 26 25  0 26 26 27 27 27 29  0  0  0  0  0 26 25 26  0  0  0  0  0 29  0  0 29  0  0 26  0 26 26  0  0 29 29 29  0  0  0 26 26 25 27 27 25  0  0  0 11 25 25 27 29  0 25 20  0 27  0  0  0 27 27 26 25  0 27 25 27  0 25 26  0  0 20  0  0  0  6 18  0  0 14  0  0 27  0 29 25 25  0 27 26  0  0 25 29  0 25  0  2 29  0 26  0  9  0  0 25  0  0  0 25 25  0  0 27  0  0  0 26  0  0  0 25  0  0  0  0  0  0 26  0  0 26 25  0 27  0  0 29  0 25 25 27 29  0  1  0 25 27  0  0  0  2  0  0
 17 31  0  0  0  0  0  0 27  0  0 30  0 24  0  0 13 30  0  0 31 27 24  0 21  0 24  0 27  0  0  0 30  0 27 31  0  0  0 27 31  0 27 24  9 24 30  0 30  0  0  2  0  0 27  0  0 30 27  0 24 27  0 31  0  0 21 30 24  0 24  0  0 27 24 27  0  0 24  0  0  0 27  0  0 31 24 30  0  0 30 21 27 27  0 30  0  0  0 30 31 20 19  0  0  0 24  0 24  0  0 17 27 24  0  0 31 17  0  0 27  0  0 27  0 27  0 24 24  0 30  0  0 27  0  0 27 24  0  0 30 30 31 24  0  0  0  0 27  0  0 27  0 24  0  0 31 27 27 13 30  0 19 27  0 24 24  0  0 27 13 27 31  0 31  0 31 20  0 31  0  0  0  0  0  0  0 24  0  0  0  1  0  0 27 24 31 31 24  0  0  0 24 24 24 24 31  0 24  7  0 24 27  0 27  0  0 13 31  0  1  0 10 24 27  0  0  0  0  0  0 24 31 27  0  0  0  0  0 17  0  0 27  0 30 24 30  0  0  2  0 30  0  0  0 24  0  0 24 24  0 24 27 24  0  0 27 17  0 27 27  9 27  0  0  0 31  0  0 24 20  0  0 19  0 21  0  0 24  0 30  0 27 30  0 31 30 31  0  0 24 27  0 27 30 24  0 27 24 30  0 27 27 17 27 27 30  0 30 24  0  0 24  0 24 17  0 31  0  0  8  0 27 27 24  0  0 24  6 27 27 24 31
