         45 7274

  0 35  0 14  0  0  0  0 41  0 35 14 35 41 22 10  0 41  0 41 14  0 41  0  0  0  1 35 22  0 35 35 41  0  3 41  0 35  0  0  0  0  1  0  0
 35  0 35  0 40 35 12 40  0 40  0  0 10  0  0  0 15  0 35  0  0 40  0 35 40  7  1  0  0  9  2  0  0 40 35  0 12  0 15 15 40 40  0 12 35
  0 35  0  7  0  0  0  0 41  0 35  2 35 41 17 14  0 41  9 41  3  0 41  0  0  1 14 35 17  0 35 35 41  0  1 41  0 35  0  0  0  0 14  0  0
 14  0  7  0 41 17 35 41  0 41  0  5  1  0  0  0 35  0  9  0  7 41  0 17 41 35  0  0  0 35  0  0  0 41 14  0 35  0 35 35 41 41  0 35 17
  0 40  0 41  0  0  0  3  9  0 40 41 40 17 41 41  0 19  0 17 41  0  5  0  0  0 41 40 41  0 40 40 19  0  0 19  0 40  0  0  0  6 41  0  0
  0 35  0 17  0  0  0  0 41  0 35 17 35 41  7 22  1 41  0 41 17  0 41  9  0  0 22 35  6  0 35 35 41  0  0 41  0 35  0  0  0  0 22  0  4
  0 12  0 35  0  0  0  0 40  0 17 35 12 40 35 35  0 40  0 40 35  0 40  0  0  0 35  4 35  0 12 10 40  0  0 40  8 17  0  0  0  0 35 10  0
  0 40  0 41  3  0  0  0 10  0 40 41 40 17 41 41  0 19  0 17 41  0  2  0  0  0 41 40 41  0 40 40 19  0  0 19  0 40  1  0  0  2 41  0  0
 41  0 41  0  9 41 40 10  0 17  0  0  0  0  0  0 40  0 41  0  0 17  9 41 19 40  0  0  0 40  0  0  0 17 41  0 40  0 40 40 19  2  0 40 41
  0 40  0 41  0  0  0  0 17  0 40 41 40  9 41 41  0 12  0  3 41  1 17  0  0  0 41 40 41  0 40 40 12  1  0 12  0 40  0  0  0  0 41  0  0
 35  0 35  0 40 35 17 40  0 40  0  0  0  0  0  0  7  0 35  0  0 40  0 35 40 15  0  1  0 15  0  0  0 40 35  0 17  6  8 10 40 40  0 17 35
 14  0  2  5 41 17 35 41  0 41  0  0  0  0  0  0 35  0 10  0  9 41  0 17 41 35  0  0  0 35  0  0  0 41 14  0 35  0 35 35 41 41  0 35 17
 35 10 35  1 40 35 12 40  0 40  0  0  0  0  0  0 15  0 35  0  0 40  0 35 40  3  0  0  0  7  5  0  0 40 35  0 12  0 15 15 40 40  0 12 35
 41  0 41  0 17 41 40 17  0  9  0  0  0  0  0  0 40  0 41  7  0  1  0 41 12 40  0  0  0 40  0  0  0 10 41  0 40  0 40 40 12 17  0 40 41
 22  0 17  0 41  7 35 41  0 41  0  0  0  0  0  0 35  0 17  0  0 41  0  8 41 35  0  0 10 35  0  1  0 41 22  0 35  0 35 35 41 41  0 35  1
 10  0 14  0 41 22 35 41  0 41  0  0  0  0  0  0 35  0 14  0  0 41  0 22 41 35  3  0  0 35  0  0  0 41  8  0 35  0 35 35 41 41  4 35 22
  0 15  0 35  0  1  0  0 40  0  7 35 15 40 35 35  0 40  0 40 35  0 40  0  0  0 35 17 35  0 15 17 40  0  0 40  0  5  8  9  0  0 35  0  0
 41  0 41  0 19 41 40 19  0 12  0  0  0  0  0  0 40  0 41  0  0 12  0 41  9 40  0  0  0 40  0  0  9 12 41  9 40  0 40 40  4 19  0 40 41
  0 35  9  9  0  0  0  0 41  0 35 10 35 41 17 14  0 41  0 41  2  0 41  0  0  0 14 35 17  0 35 35 41  0  0 41  0 35  0  0  0  0 14  0  0
 41  0 41  0 17 41 40 17  0  3  0  0  0  7  0  0 40  0 41  0  0  6  0 41 12 40  0  0  0 40  0  0  0 10 41  0 40  0 40 40 12 17  0 40 41
 14  0  3  7 41 17 35 41  0 41  0  9  0  0  0  0 35  0  2  0  0 41  0 17 41 35  0  0  0 35  0  0  0 41 14  0 35  0 35 35 41 41  1 35 17
  0 40  0 41  0  0  0  0 17  1 40 41 40  1 41 41  0 12  0  6 41  0 17  0  0  0 41 40 41  0 40 40 12  7  0 12  0 40  0  0  0  1 41  0  0
 41  0 41  0  5 41 40  2  9 17  0  0  0  0  0  0 40  0 41  0  0 17  0 41 19 40  0  0  0 40  0  0  0 17 41  0 40  0 40 40 19  7  0 40 41
  0 35  0 17  0  9  0  0 41  0 35 17 35 41  8 22  0 41  0 41 17  0 41  0  0  0 22 35  1  0 35 35 41  0  0 41  0 35  1  0  0  0 22  0  9
  0 40  0 41  0  0  0  0 19  0 40 41 40 12 41 41  0  9  0 12 41  0 19  0  0  0 41 40 41  0 40 40  6  0  0  2  0 40  0  0  2  0 41  0  0
  0  7  1 35  0  0  0  0 40  0 15 35  3 40 35 35  0 40  0 40 35  0 40  0  0  0 35 12 35  4  1 12 40  0  2 40  0 15  0  0  0  0 35  0  0
  1  1 14  0 41 22 35 41  0 41  0  0  0  0  0  3 35  0 14  0  0 41  0 22 41 35  0  0  0 35  0  0  0 41  1  0 35  0 35 35 41 41  1 35 22
 35  0 35  0 40 35  4 40  0 40  1  0  0  0  0  0 17  0 35  0  0 40  0 35 40 12  0  0  1 12  0  9  0 40 35  0  5  0 17 17 40 40  0  8 35
