         75 14294

  0 29 29  0  0 29 30  7 30 29  0 30  8  0 30 17 29 18 17 29  0  0  0  0 29  0  0  0  0  0 29 30  0 29 17 30 30  0  2 16 16 30  0 29  0  0 30  0  0  0 30 18  0 30  0  0  0 17 29  0  0  0 29  7 30 29  0 30 16 17  0  0  0  0  0
 29  0  0 30 29  1  0 29  0  0 15  0  0 29  0  0  2  0  0  1 30 14 30  2  0 29 15 14 29 17  0  0 29  0  0  0  0  7  0  0  0  0 30  0 30 29  0 30 15 30  0  0 17  1 30 29 30  0  0 29 29 30  0 29  0  6 30  0  0  0 18 29 30 18 18
 29  0  0 30 29  0  1 29  0  0 21  0  0 29  0  0  4  0  0  3 30  3 30 14  2 29 21  7 29 20  0  0 29  0  0  0  0 14  0  0  0  0 30  0 30 29  0 30 21 30  0  0 20  0 30 29 30  0  0 29 29 30  6 29  0  0 30  0  0  0 12 29 30 12 12
  0 30 30  0  0 30 13  0 15 30  0 12 30  0 15 30 30 30 30 30  0  1  0  0 30  0  0  0  0  1 30 15  0 30 30 13  6  0 30 30 30 13  2 30  0  0 12  0  0  0  9 30  0 12  0  0  0 30 30  0  0  0 30  0  5 30  6 15 30 30  0  0  1  0  0
  0 29 29  0  0 29 30  2 30 29  0 30 17  4 30  1 29 18 13 29  0  0  0  0 29  0  0  0  0  0 29 30  0 29 13 30 30  0 17 19 19 30  0 29  0  0 30  0  0  0 30 18  0 30  0  2  0 13 29  2  0  0 29  0 30 29  0 30 19  3  0  0  0  0  0
 29  1  0 30 29  0  0 29  0  0 12  0  0 29  0  0  1  0  0  0 30 20 30 17  1 29 12 20 29  7  6  0 29  0  0  0  0 17  0  0  0  0 30  0 30 29  0 30 12 30  0  0  8  0 30 29 30  0  0 29 29 30  0 29  0  0 30  0  0  0 19 29 30 19 19
 30  0  1 13 30  0  0 30  0  0 30  3  0 30  0  0  0  0  0  1 21 30 13 30  0 30 30 30 30 30  0  0 30  0  0 10  0 30  0  0  0  4  8  0 13 30  0 13 30 21  0  0 30  0  6 30 21  0  0 30 30 17  0 30  0  0 13  0  0  0 30 30 17 30 30
  7 29 29  0  2 29 30  0 30 29  0 30  2  0 30 17 29 18 17 29  0  0  0  0 29  0  0  0  0  0 29 30  0 29 17 30 30  0  1 16 16 30  0 29  0  0 30  0  0  1 30 18  0 30  0  0  0 17 29  1  0  0 29 10 30 29  0 30 16 17  0  0  0  0  0
 30  0  0 15 30  0  0 30  0  0 30  0  0 30  0  0  0  0  0  0 10 30 12 30  0 30 30 30 30 30  0  3 30  0  0  0  0 30  0  0  0  0 21  0 12 30  0 12 30  4  0  1 30  0 21 30  3  0  0 30 30 16  0 30  0  0 15  0  0  0 30 30 16 30 30
 29  0  0 30 29  0  0 29  0  0 13  0  0 29  0  0  0  0  0  0 30 12 30 18  0 29 13 12 29 19  0  0 29  0  0  0  0 18  0  0  0  0 30  1 30 29  0 30 13 30  0  0 19  0 30 29 30  0  3 29 29 30  0 29  0  0 30  0  0  0  6 29 30  5 10
