         45 6648

  0  0  0 37 37  0  6 37 39 39 37 21 39 37 39 21  0  0  9  0  0 39  0  0  0 19  0 37  0 39 39  0 19  0 19  7 37  8  0 21  0 39  0  0  0
  0  0  0 16 11  0  0 16 35 35 16 37 35  1 35 37  0  0 37  0  0 35  0  0  0 37  0  7  0 35 35  0 37  1 37 37 11  0  0 37  0 35  8  3  0
  0  0  0 37 37  0  0 37 39 39 37  6 39 37 39  1  0  0 21  0  7 39  0  0  0 19  0 37  0 39 39  0 19  0 19 21 37  0  0  5  2 39  0  0  0
 37 16 37  0  0 35 37  7  0  0  6  0  0  0  0  0 35 35  0 24 37  0 24 35 35  0 35  0 35  0  0  1  0 16  0  0  0 37 37  0 37  0 16 24  5
 37 11 37  0  0 35 37  0  0  0  0  0  0  4  0  0 35 35  0  1 37  0  4 35 35  0 35  0 35  0  0 24  0 11  0  0  3 37 37  0 37  0 11  8 24
  0  0  0 35 35  0  0 35 16 20 35 39  6 35  4 39  2  0 39  0  0  6  0  0  0 39  0 35  0 16 20  0 39  0 39 39 35  0  0 39  0 16  0  0  1
  6  0  0 37 37  0  0 37 39 39 37 21 39 37 39 21  0  0  1  0  0 39  0  0  0 19  1 37  0 39 39  0 19  0 19 10 37  1  0 21  0 39  0  0  0
 37 16 37  7  0 35 37  0  0  0  2  0  0  0  0  0 35 35  0 24 37  0 24 35 35  0 35  0 35  0  0  1  0 16  0  0  0 37 37  0 37  0 16 24  4
 39 35 39  0  0 16 39  0  0  0  0  0  4  0  0  0 16 22  0 35 39  0 35  6 10  0 22  0 22  4  0 35  0 35  0  0  0 39 39  0 39  1 35 35 35
 39 35 39  0  0 20 39  0  0  0  0  0  0  0  0  0 20  3  0 35 39  0 35 22 22  0  5  0  3  0  9 35  0 35  0  0  0 39 39  0 39  0 35 35 35
 37 16 37  6  0 35 37  2  0  0  0  0  0  0  0  0 35 35  0 24 37  0 24 35 35  0 35  0 35  0  0  8  0 16  0  0  0 37 37  0 37  0 16 24  8
 21 37  6  0  0 39 21  0  0  0  0  0  0  0  0  9 39 39  0 37  9  0 37 39 39  1 39  0 39  0  0 37  0 37  0  0  0 21 19  8 19  0 37 37 37
 39 35 39  0  0  6 39  0  4  0  0  0  0  0  3  0  1 20  0 35 39  1 35 16 16  0 20  0 20  0  0 35  0 35  0  0  0 39 39  0 39  0 35 35 35
 37  1 37  0  4 35 37  0  0  0  0  0  0  0  0  0 35 35  0 11 37  0 11 35 35  0 35  5 35  0  0 16  0  8  0  0  0 37 37  0 37  0  1 11 16
 39 35 39  0  0  4 39  0  0  0  0  0  3  0  0  0  9 20  0 35 39 10 35 16 16  0 20  0 20  0  0 35  0 35  0  0  0 39 39  0 39  1 35 35 35
 21 37  1  0  0 39 21  0  0  0  0  9  0  0  0  0 39 39  0 37  9  0 37 39 39  0 39  0 39  0  0 37  0 37  0  0  0 21 19  8 19  0 37 37 37
  0  0  0 35 35  2  0 35 16 20 35 39  1 35  9 39  0  0 39  0  0  3  0  0  2 39  0 35  0 16 20  0 39  0 39 39 35  0  0 39  0 16  0  0  0
  0  0  0 35 35  0  0 35 22  3 35 39 20 35 20 39  0  0 39  0  0 20  0  0  0 39  1 35  9 22  5  0 39  0 39 39 35  0  0 39  0 22  0  0  0
  9 37 21  0  0 39  1  0  0  0  0  0  0  0  0  0 39 39  0 37 21  0 37 39 39  0 39  0 39  0  0 37  0 37  0  6  0  2 19  0 19  0 37 37 37
  0  0  0 24  1  0  0 24 35 35 24 37 35 11 35 37  0  0 37  0  0 35  8  0  0 37  0 11  0 35 35  0 37  0 37 37  5  0  0 37  0 35  0  8  0
  0  0  7 37 37  0  0 37 39 39 37  9 39 37 39  9  0  0 21  0  0 39  0  0  0 19  0 37  0 39 39  0 19  0 19 21 37  0  1  2  0 39  0  0  0
 39 35 39  0  0  6 39  0  0  0  0  0  1  0 10  0  3 20  0 35 39  0 35 16 16  0 20  0 20  2  0 35  0 35  0  0  0 39 39  0 39  0 35 35 35
  0  0  0 24  4  0  0 24 35 35 24 37 35 11 35 37  0  0 37  8  0 35  0  0  0 37  0 11  0 35 35  0 37  2 37 37  2  0  0 37  0 35  0  2  0
  0  0  0 35 35  0  0 35  6 22 35 39 16 35 16 39  0  0 39  0  0 16  0  0  7 39  0 35  0  1 22  0 39  0 39 39 35  0  0 39  0  7  0  0  0
  0  0  0 35 35  0  0 35 10 22 35 39 16 35 16 39  2  0 39  0  0 16  0  7  0 39  0 35  0  1 22  1 39  0 39 39 35  0  0 39  0  5  0  0  0
 19 37 19  0  0 39 19  0  0  0  0  1  0  0  0  0 39 39  0 37 19  0 37 39 39  0 39  0 39  0  0 37  5 37  5  0  0 19  4  0  5  0 37 37 37
  0  0  0 35 35  0  1 35 22  5 35 39 20 35 20 39  0  1 39  0  0 20  0  0  0 39  0 35  8 22  9  0 39  0 39 39 35  0  0 39  0 22  0  0  0
 37  7 37  0  0 35 37  0  0  0  0  0  0  5  0  0 35 35  0 11 37  0 11 35 35  0 35  0 35  0  0 16  0  1  0  0  0 37 37  0 37  0  2 11 16
  0  0  0 35 35  0  0 35 22  3 35 39 20 35 20 39  0  9 39  0  0 20  0  0  0 39  8 35  0 22  8  0 39  0 39 39 35  0  0 39  0 22  0  0  0
 39 35 39  0  0 16 39  0  4  0  0  0  0  0  0  0 16 22  0 35 39  2 35  1  1  0 22  0 22  0  0 35  0 35  0  0  0 39 39  0 39  6 35 35 35
 39 35 39  0  0 20 39  0  0  9  0  0  0  0  0  0 20  5  0 35 39  0 35 22 22  0  9  0  8  0  0 35  0 35  0  0  0 39 39  0 39  0 35 35 35
  0  0  0  1 24  0  0  1 35 35  8 37 35 16 35 37  0  0 37  0  0 35  0  0  1 37  0 16  0 35 35  0 37  0 37 37 24  0  0 37  0 35  0  0  1
 19 37 19  0  0 39 19  0  0  0  0  0  0  0  0  0 39 39  0 37 19  0 37 39 39  5 39  0 39  0  0 37  0 37  1  0  0 19  7  2 10  0 37 37 37
  0  1  0 16 11  0  0 16 35 35 16 37 35  8 35 37  0  0 37  0  0 35  2  0  0 37  0  1  0 35 35  0 37  0 37 37 11  0  0 37  0 35  9  0  0
 19 37 19  0  0 39 19  0  0  0  0  0  0  0  0  0 39 39  0 37 19  0 37 39 39  5 39  0 39  0  0 37  1 37  0  0  0 19 10  0  4  0 37 37 37
  7 37 21  0  0 39 10  0  0  0  0  0  0  0  0  0 39 39  6 37 21  0 37 39 39  0 39  0 39  0  0 37  0 37  0  0  0  1 19  0 19  0 37 37 37
 37 11 37  0  3 35 37  0  0  0  0  0  0  0  0  0 35 35  0  5 37  0  2 35 35  0 35  0 35  0  0 24  0 11  0  0  0 37 37  0 37  0 11  5 24
  8  0  0 37 37  0  1 37 39 39 37 21 39 37 39 21  0  0  2  0  0 39  0  0  0 19  0 37  0 39 39  0 19  0 19  1 37  0  0 21  0 39  0  0  0
  0  0  0 37 37  0  0 37 39 39 37 19 39 37 39 19  0  0 19  0  1 39  0  0  0  4  0 37  0 39 39  0  7  0 10 19 37  0  0 19  7 39  0  0  0
 21 37  5  0  0 39 21  0  0  0  0  8  0  0  0  8 39 39  0 37  2  0 37 39 39  0 39  0 39  0  0 37  2 37  0  0  0 21 19  0 19  0 37 37 37
  0  0  2 37 37  0  0 37 39 39 37 19 39 37 39 19  0  0 19  0  0 39  0  0  0  5  0 37  0 39 39  0 10  0  4 19 37  0  7 19  0 39  0  0  0
 39 35 39  0  0 16 39  0  1  0  0  0  0  0  1  0 16 22  0 35 39  0 35  7  5  0 22  0 22  6  0 35  0 35  0  0  0 39 39  0 39  0 35 35 35
  0  8  0 16 11  0  0 16 35 35 16 37 35  1 35 37  0  0 37  0  0 35  0  0  0 37  0  2  0 35 35  0 37  9 37 37 11  0  0 37  0 35  0  0  0
  0  3  0 24  8  0  0 24 35 35 24 37 35 11 35 37  0  0 37  8  0 35  2  0  0 37  0 11  0 35 35  0 37  0 37 37  5  0  0 37  0 35  0  0  0
  0  0  0  5 24  1  0  4 35 35  8 37 35 16 35 37  0  0 37  0  0 35  0  0  0 37  0 16  0 35 35  1 37  0 37 37 24  0  0 37  0 35  0  0  0

  0  0 39  1  0 37 10  0 39  1  0  0  0  0 37  0  0 39 37 19  0  4 39 37 21 19 37  4  0 37 39 39 19  0 39  1  0 21  0  1  0 39 21 37  0
  0  0  1 39  7  0 39 35  0 39 22 35 39 20  0 39 35  5  0  0 35 39  0  0  0  0  0  0 20  0  0  0  0 35  5 39  6  0 35 35 35  0  0  0 22
 39  1  0  0  0 35  0  0 16  0 10  0  0  0 35  0  0 22 35 39  0  0  8 35 39 39 35 39  0 35 10 16 39  0 22  0  0 39  0  0  0 16 39 35  6
  1 39  0  0 39  0 21 37  0 21 39 37  4 39  0 19 37  0  0  0 37 21  0  0  2  0  0  0 39  0  0  0  0 37  0 19 39  9 37 37 37  0  2  0 39
  0  7  0 39  0  0 39 35  1 39 22 35 39 20  0 39 35  7  0  1 35 39  0  0  1  0  1  0 20  0  1  0  0 35  3 39  3  0 35 35 35  0  0  0 22
 37  0 35  0  0  0  0  0 35  0  0  0  0  0 24  0  0 35 24 37  0  0 35 16 37 37  9 37  0  4 35 35 37  1 35  0  0 37  0  6 10 35 37 16  0
 10 39  0 21 39  0  0 37  0 10 39 37 21 39  0 19 37  0  0  0 37  2  0  0  0  0  0  9 39  0  0  0  0 37  0 19 39  1 37 37 37  1  0  0 39
  0 35  0 37 35  0 37  0  0 37 35 11 37 35  8 37 11  0 10  0  5 37  0  0  0  0  0  0 35  0  0  0  0  4  0 37 35  0 11 24 24  0  0  0 35
 39  0 16  0  1 35  0  0  0  0  0  0  0 10 35  0  0 20 35 39  0  0 16 35 39 39 35 39  5 35 16  9 39  0 20  0  0 39  0  0  0  8 39 35  0
  1 39  0 21 39  0 10 37  0  0 39 37 21 39  0 19 37  0  0  1 37  1  0  0  1  0  0  6 39  0  0  0  0 37  0 19 39  0 37 37 37  0  0  0 39
  0 22 10 39 22  0 39 35  0 39  0 35 39 16  0 39 35  3  0  0 35 39  9  0  0  0  0  0 16  0  1  0  0 35  0 39 22  0 35 35 35  0  0  0  9
  0 35  0 37 35  0 37 11  0 37 35  0 37 35  0 37  5  0  0  0 11 37  0 10  0  0  0  0 35  0  0  0  0 11  0 37 35  0  6 16 16  0  0 10 35
  0 39  0  4 39  0 21 37  0 21 39 37  0 39  0 19 37  0  0  0 37 21  0  0  9  0  0  2 39  0  0  0  0 37  0 19 39  7 37 37 37  0 10  0 39
  0 20  0 39 20  0 39 35 10 39 16 35 39  0  0 39 35  0  0  0 35 39  0  0  0  0  0  0  3  0  0  8  0 35  0 39 20  0 35 35 35  2  0  0 16
 37  0 35  0  0 24  0  8 35  0  0  0  0  0  0  0  0 35  3 37  4  0 35 11 37 37 24 37  0 24 35 35 37 10 35  0  0 37  0  0  0 35 37 11  0
  0 39  0 19 39  0 19 37  0 19 39 37 19 39  0  0 37  0  0  9 37 19  0  0  0  2  0  2 39  0  0  0  9 37  0  7 39  0 37 37 37  0  0  0 39
  0 35  0 37 35  0 37 11  0 37 35  5 37 35  0 37  0  0  0  0 11 37  0  9  0  0  0  0 35  0  0  0  0 11  0 37 35  0 10 16 16  0  0  5 35
 39  5 22  0  7 35  0  0 20  0  3  0  0  0 35  0  0  0 35 39  0  0 22 35 39 39 35 39  0 35 22 20 39  0  4  0  7 39  0  0  0 20 39 35  0
 37  0 35  0  0 24  0 10 35  0  0  0  0  0  3  0  0 35  0 37  2  0 35 11 37 37 24 37  0 24 35 35 37  2 35  0  0 37  0  0  0 35 37 11  1
 19  0 39  0  1 37  0  0 39  1  0  0  0  0 37  9  0 39 37  0  0  0 39 37 19  9 37 19  0 37 39 39  5  0 39 10  0 19  0  0  0 39 19 37  0
  0 35  0 37 35  0 37  5  0 37 35 11 37 35  4 37 11  0  2  0  0 37  0  0  0  0  0  0 35  0  0  0  0  2  0 37 35  0 11 24 24  0  0  0 35
  4 39  0 21 39  0  2 37  0  1 39 37 21 39  0 19 37  0  0  0 37  0  0  0  0  0  0  1 39  0  0  0  0 37  0 19 39  0 37 37 37  0  3  0 39
 39  0  8  0  0 35  0  0 16  0  9  0  0  0 35  0  0 22 35 39  0  0  0 35 39 39 35 39  0 35  6 16 39  0 22  0  0 39  0  0  0 16 39 35  9
 37  0 35  0  0 16  0  0 35  0  0 10  0  0 11  0  9 35 11 37  0  0 35  0 37 37 16 37  0 16 35 35 37  0 35  0  0 37  4  0  2 35 37  3  0
 21  0 39  2  1 37  0  0 39  1  0  0  9  0 37  0  0 39 37 19  0  0 39 37  0 19 37 21  0 37 39 39 19  0 39  0  0  1  0  0  0 39  4 37  0
 19  0 39  0  0 37  0  0 39  0  0  0  0  0 37  2  0 39 37  9  0  0 39 37 19  0 37 19  0 37 39 39  9  0 39  2  0 19  1  0  0 39 19 37  0
 37  0 35  0  1  9  0  0 35  0  0  0  0  0 24  0  0 35 24 37  0  0 35 16 37 37  0 37  0  7 35 35 37  0 35  0  0 37  0  3  9 35 37 16  0
  4  0 39  0  0 37  9  0 39  6  0  0  2  0 37  2  0 39 37 19  0  1 39 37 21 19 37  0  0 37 39 39 19  0 39  0  0 21  0  0  0 39 21 37  0
  0 20  0 39 20  0 39 35  5 39 16 35 39  3  0 39 35  0  0  0 35 39  0  0  0  0  0  0  0  0  0  1  0 35  2 39 20  0 35 35 35  8  0  0 16
 37  0 35  0  0  4  0  0 35  0  0  0  0  0 24  0  0 35 24 37  0  0 35 16 37 37  7 37  0  0 35 35 37  0 35  0  0 37  0  6  2 35 37 16  0
 39  0 10  0  1 35  0  0 16  0  1  0  0  0 35  0  0 22 35 39  0  0  6 35 39 39 35 39  0 35  0 16 39  0 22  0  0 39  0  0  0 16 39 35  1
 39  0 16  0  0 35  0  0  9  0  0  0  0  8 35  0  0 20 35 39  0  0 16 35 39 39 35 39  1 35 16  0 39  0 20  0  2 39  0  0  0  2 39 35  0
 19  0 39  0  0 37  0  0 39  0  0  0  0  0 37  9  0 39 37  5  0  0 39 37 19  9 37 19  0 37 39 39  0  0 39  1  0 19  0  0  0 39 19 37  0
  0 35  0 37 35  1 37  4  0 37 35 11 37 35 10 37 11  0  2  0  2 37  0  0  0  0  0  0 35  0  0  0  0  0  0 37 35  0 11 24 24  0  0  0 35
 39  5 22  0  3 35  0  0 20  0  0  0  0  0 35  0  0  4 35 39  0  0 22 35 39 39 35 39  2 35 22 20 39  0  0  0  3 39  0  0  0 20 39 35  0
