         27 3840

  0 30  0 26  0 30 30 12  0 26  0  5  0 16  1  0 26  9  0  0 26 30 12 30  0  1 26
 30  0 28  0 30  0  0  0 12  0  9 30 28  0 30 30  0  0 28 19  0  8  0  2 28 12  0
  0 28  0 11  0 28 28 26  0  1  0  0  3 26  1  0 15 26  0  0 11 28 26 28  0  0 15
 26  0 11  0 26  1  0  1 28  0 28 26 11  0 26 26  1  0  2 28  5  0  0  0 12 28  0
  0 30  0 26  0 30 30  2  0 26  0  0  0 15  0  0 26 12  0  1 26 30  2 30  0  0 26
 30  0 28  1 30  0  0  0 12  0 19 30 28  0 30 30  1  0 28  4  0  0  0  6 28 12  0
 30  0 28  0 30  0  0  0  7  0 12 30 28  0 30 30  0  0 28 12  0  0  0  0 28  2  0
 12  0 26  1  2  0  0  0 30  0 30 12 26  0 15 15  1  0 26 30  0  0  5  0 26 30  0
  0 12  0 28  0 12  7 30  0 28  0  0  0 30  0  1 28 30  0  0 28 12 30 12  0  1 28
 26  0  1  0 26  0  0  0 28  0 28 26  2  1 26 26  0  0 11 28  0  0  0  0 15 28  0
  0  9  0 28  0 19 12 30  0 28  0  0  0 30  0  0 28 30  0  0 28  3 30 19  0  0 28
  5 30  0 26  0 30 30 12  0 26  0  0  0 16  0  2 26 10  0  0 26 30 12 30  0  0 26
  0 28  3 11  0 28 28 26  0  2  0  0  0 26  0  0 15 26  0  0 11 28 26 28  0  0 15
 16  0 26  0 15  0  0  0 30  1 30 16 26  0  1  8  0  3 26 30  0  0  0  0 26 30  0
  1 30  1 26  0 30 30 15  0 26  0  0  0  1  0  6 26 16  0  0 26 30 15 30  0  1 26
  0 30  0 26  0 30 30 15  1 26  0  2  0  8  6  0 26 16  0  0 26 30 15 30  0  0 26
 26  0 15  1 26  1  0  1 28  0 28 26 15  0 26 26  0  0 12 28  0  0  0  0  4 28  1
  9  0 26  0 12  0  0  0 30  0 30 10 26  3 16 16  0  0 26 30  0  0  0  0 26 30  0
  0 28  0  2  0 28 28 26  0 11  0  0  0 26  0  0 12 26  0  0  8 28 26 28  0  0 12
  0 19  0 28  1  4 12 30  0 28  0  0  0 30  0  0 28 30  0  0 28 19 30  8  2  0 28
 26  0 11  5 26  0  0  0 28  0 28 26 11  0 26 26  0  0  8 28  0  0  1  2 12 28  5
 30  8 28  0 30  0  0  0 12  0  3 30 28  0 30 30  0  0 28 19  0  0  0  0 28 12  0
 12  0 26  0  2  0  0  5 30  0 30 12 26  0 15 15  0  0 26 30  1  0  0  0 26 30  0
 30  2 28  0 30  6  0  0 12  0 19 30 28  0 30 30  0  0 28  8  2  0  0  0 28 12  0
  0 28  0 12  0 28 28 26  0 15  0  0  0 26  0  0  4 26  0  2 12 28 26 28  0  0  7
  1 12  0 28  0 12  2 30  1 28  0  0  0 30  1  0 28 30  0  0 28 12 30 12  0  0 28
 26  0 15  0 26  0  0  0 28  0 28 26 15  0 26 26  1  0 12 28  5  0  0  0  7 28  0

  0  0  0 16  1 26  1 26  1 15 30  0  0 30  0 16  0  0  0 30 26 26  6  0  0  0 30
  0  0 12  0 26  0 26  2 28  0  0 26 28  0 15  0 28  9 28  0  0  4  0 12 26 28  2
  0 12  0  0 26  9 26  0 28  0  1 26 28  0 11  0 28 12 28  0  1  0  0  7 26 28  0
 16  0  0  0  0 26  0 26  0 12 30  4  0 30  0  5  0  1  0 30 26 26 16  0  2  0 30
  1 26 26  0  0  0 15  0 30  1  0 16 30  0 26  0 30 26 30  0  0  1  7 26 15 30  0
 26  0  9 26  0  0  0 11  0 26 28  2  0 28  0 26  0  0  0 28 11 12 26  1  0  0 28
  1 26 26  0 15  0  0  1 30 10  0 12 30  0 26  1 30 26 30  0  0  0  0 26  6 30  0
 26  2  0 26  0 11  1  0  1 26 28  0  0 28  7 26  0  0  0 28  9 15 26  4  0  0 28
  1 28 28  0 30  0 30  1  0  0  0 30  3  0 28  0 12 28 19  3  0  0  0 28 30 19  0
 15  0  0 12  1 26 10 26  0  0 30  3  0 30  0 12  0  0  0 30 26 26 15  0 10  0 30
 30  0  1 30  0 28  0 28  0 30  0  0  0 12  0 30  7  0  0 12 28 28 30  0  0  1  8
  0 26 26  4 16  2 12  0 30  3  0  0 30  0 26  1 30 26 30  1  0  0  0 26 12 30  0
  0 28 28  0 30  0 30  0  3  0  0 30  0  0 28  0 12 28 19  5  0  0  0 28 30 19  0
 30  0  0 30  0 28  0 28  0 30 12  0  0  0  0 30  1  0  3 19 28 28 30  0  0  6 12
  0 15 11  0 26  0 26  7 28  0  0 26 28  0  0  0 28 15 28  0  9  1  0 11 26 28  0
 16  0  0  5  0 26  1 26  0 12 30  1  0 30  0  0  0  0  0 30 26 26 16  0  0  0 30
  0 28 28  0 30  0 30  0 12  0  7 30 12  1 28  0  0 28 12  5  0  0  0 28 30 12  2
  0  9 12  1 26  0 26  0 28  0  0 26 28  0 15  0 28  0 28  0  1 10  0 12 26 28  0
  0 28 28  0 30  0 30  0 19  0  0 30 19  3 28  0 12 28  0  0  0  0  0 28 30  1  4
 30  0  0 30  0 28  0 28  3 30 12  1  5 19  0 30  5  0  0  0 28 28 30  0  0  0 12
 26  0  1 26  0 11  0  9  0 26 28  0  0 28  9 26  0  1  0 28  0 15 26  0  1  1 28
 26  4  0 26  1 12  0 15  0 26 28  0  0 28  1 26  0 10  0 28 15  0 26  0  0  0 28
  6  0  0 16  7 26  0 26  0 15 30  0  0 30  0 16  0  0  0 30 26 26  0  0  0  2 30
  0 12  7  0 26  1 26  4 28  0  0 26 28  0 11  0 28 12 28  0  0  0  0  0 26 28  0
  0 26 26  2 15  0  6  0 30 10  0 12 30  0 26  0 30 26 30  0  1  0  0 26  0 30  0
  0 28 28  0 30  0 30  0 19  0  1 30 19  6 28  0 12 28  1  0  1  0  2 28 30  0  0
 30  2  0 30  0 28  0 28  0 30  8  0  0 12  0 30  2  0  4 12 28 28 30  0  0  0  0
