         45 7510

  0  0  0  0  0  0  3  9 36 36  0 36 33 16 36  0 36 33  0  0  0  0  4  0  8  0 33 12 36 36 12 12  0  0 33  0  0  0 33  0 36 33  9 33 16
  0  0  2  0  0  0  0  0 41 41  0 41  4 33 41  0 41 13  0  0  0  0 33  0 33  0 10 33 41 41 33 33  0  0  5  0  0  0 23  0 41 13  0 23 33
  0  2  0  0  0  0  0  0 41 41  0 41  5 33 41  0 41 13  0  0  0  0 33  0 33  0  9 33 41 41 33 33  0  0  9  0  0  0 23  0 41 13  0 23 33
  0  0  0  0  0  0  0  0 23  9  7 19 41 36 23  0 19 41  0  0  0  1 36  0 36  0 41 36  6 23 36 36  0  0 41  1  0  0 41  0 19 41  0 41 36
  0  0  0  0  0  0  9  0 36 36  0 36 33  5 36  0 36 33  0  0  0 10 16  0 16  0 33 16 36 36 16 16  0  0 33  0  0  0 33  0 36 33  3 33  8
  0  0  0  0  0  0  0  0 19 19  0  1 41 36 19  0 10 41  0  0  0  0 36  0 36  0 41 36 19 19 36 36  0  1 41  0  7  0 41  0  7 41  0 41 36
  3  0  0  0  9  0  0  0 36 36  1 36 33 10 36  0 36 33  0  0  0  2 16  0 16  0 33 16 36 36 16 16  0  0 33  0  0  0 33  0 36 33  0 33 10
  9  0  0  0  0  0  0  0 36 36  0 36 33 16 36  0 36 33  0  0  0  1  9  0 10  0 33 12 36 36 12 12  0  0 33  0  0  0 33  0 36 33  3 33 16
 36 41 41 23 36 19 36 36  0  0 23  0  0  0  8 41  0  0  2 36 41 36  0 41  0 41  0  0  0  9  0  0 36  7  0 23 19 41  0 41  0  0 36  0  0
 36 41 41  9 36 19 36 36  0  0  8  0  0  1  0 41  0  0 23 36 41 36  0 41  0 41  0  0  8  0  0  0 36 23  0  6 19 41  0 41  0  0 36  0  0
  0  0  0  7  0  0  1  0 23  8  0 19 41 36 23  0 19 41  0  0  0  0 36  0 36  0 41 36  6 23 36 36  0  0 41  7  0  0 41  0 19 41  0 41 36
 36 41 41 19 36  1 36 36  0  0 19  0  0  0  0 41  1  0 19 36 41 36  0 41  0 41  0  0  0  0  0  0 36 19  0 19  6 41  0 41  8  0 36  0  0
 33  4  5 41 33 41 33 33  0  0 41  0  0  0  0 13  0  0 41 33 23 33  0 23  0 23  8  0  0  0  0  0 33 41  1 41 41 13  0 13  0  0 33  0  0
 16 33 33 36  5 36 10 16  0  1 36  0  0  0  0 33  0  1 36 16 33  2  1 33  0 33  0  0  0  0  0  0 16 36  0 36 36 33  0 33  0  0 16  0  8
 36 41 41 23 36 19 36 36  8  0 23  0  0  0  0 41  0  0  1 36 41 36  0 41  0 41  0  0  0  2  0  0 36  5  0 23 19 41  0 41  0  0 36  0  0
  0  0  0  0  0  0  0  0 41 41  0 41 13 33 41  0 41  3  0  0  0  0 33  0 33  0 13 33 41 41 33 33  0  0 13  0  0  6 16  2 41  4  0 16 33
 36 41 41 19 36 10 36 36  0  0 19  1  0  0  0 41  0  0 19 36 41 36  0 41  0 41  0  0  0  0  0  1 36 19  0 19  5 41  0 41 10  0 36  0  0
 33 13 13 41 33 41 33 33  0  0 41  0  0  1  0  3  0  0 41 33 16 33  0 16  0 16  0  0  0  0  0  0 33 41  0 41 41  6  0  9  0  9 33  2  0
  0  0  0  0  0  0  0  0  2 23  0 19 41 36  1  0 19 41  0  0  0  0 36  0 36  0 41 36 23  2 36 36  0  1 41  0  2  0 41  0 19 41  0 41 36
  0  0  0  0  0  0  0  0 36 36  0 36 33 16 36  0 36 33  0  0  0  0 12  0 12  0 33  8 36 36  8  1  2  0 33  0  0  0 33  0 36 33  0 33 16
  0  0  0  0  0  0  0  0 41 41  0 41 23 33 41  0 41 16  0  0  0  0 33  1 33  3 23 33 41 41 33 33  0  0 23  0  0  0 10  2 41 16  0  3 33
  0  0  0  1 10  0  2  1 36 36  0 36 33  2 36  0 36 33  0  0  0  0 16  0 16  0 33 16 36 36 16 16  0  0 33  0  0  0 33  0 36 33  0 33  3
  4 33 33 36 16 36 16  9  0  0 36  0  0  1  0 33  0  0 36 12 33 16  0 33  7 33  0  0  0  0  0  0 12 36  0 36 36 33  0 33  0  0  5  0  0
  0  0  0  0  0  0  0  0 41 41  0 41 23 33 41  0 41 16  0  0  1  0 33  0 33 10 23 33 41 41 33 33  0  0 23  0  0  0  7  0 41 16  0  4 33
  8 33 33 36 16 36 16 10  0  0 36  0  0  0  0 33  0  0 36 12 33 16  7 33  0 33  0  0  0  0  0  0 12 36  0 36 36 33  1 33  0  0  6  0  1
  0  0  0  0  0  0  0  0 41 41  0 41 23 33 41  0 41 16  0  0  3  0 33 10 33  0 23 33 41 41 33 33  0  0 23  0  0  1  3  0 41 16  0  5 33
 33 10  9 41 33 41 33 33  0  0 41  0  8  0  0 13  0  0 41 33 23 33  0 23  0 23  0  0  0  0  0  0 33 41  3 41 41 13  0 13  1  0 33  0  0
 12 33 33 36 16 36 16 12  0  0 36  0  0  0  0 33  0  0 36  8 33 16  0 33  0 33  0  0  0  0  5  5  8 36  0 36 36 33  0 33  1  0 12  0  0
 36 41 41  6 36 19 36 36  0  8  6  0  0  0  0 41  0  0 23 36 41 36  0 41  0 41  0  0  0  0  0  0 36 23  0  2 19 41  0 41  0  0 36  0  0
 36 41 41 23 36 19 36 36  9  0 23  0  0  0  2 41  0  0  2 36 41 36  0 41  0 41  0  0  0  0  0  0 36  4  0 23 19 41  0 41  5  0 36  0  0
 12 33 33 36 16 36 16 12  0  0 36  0  0  0  0 33  0  0 36  8 33 16  0 33  0 33  0  5  0  0  0  7  5 36  0 36 36 33  0 33  0  0 12  0  0
 12 33 33 36 16 36 16 12  0  0 36  0  0  0  0 33  1  0 36  1 33 16  0 33  0 33  0  5  0  0  7  0  1 36  0 36 36 33  0 33  0  0 12  0  0
  0  0  0  0  0  0  0  0 36 36  0 36 33 16 36  0 36 33  0  2  0  0 12  0 12  0 33  8 36 36  5  1  0  0 33  0  0  0 33  0 36 33  0 33 16
  0  0  0  0  0  1  0  0  7 23  0 19 41 36  5  0 19 41  1  0  0  0 36  0 36  0 41 36 23  4 36 36  0  0 41  0  0  0 41  0 19 41  0 41 36
 33  5  9 41 33 41 33 33  0  0 41  0  1  0  0 13  0  0 41 33 23 33  0 23  0 23  3  0  0  0  0  0 33 41  0 41 41 13  0 13  0  0 33  0  0
  0  0  0  1  0  0  0  0 23  6  7 19 41 36 23  0 19 41  0  0  0  0 36  0 36  0 41 36  2 23 36 36  0  0 41  0  0  0 41  0 19 41  1 41 36
  0  0  0  0  0  7  0  0 19 19  0  6 41 36 19  0  5 41  2  0  0  0 36  0 36  0 41 36 19 19 36 36  0  0 41  0  0  0 41  0  4 41  0 41 36
  0  0  0  0  0  0  0  0 41 41  0 41 13 33 41  6 41  6  0  0  0  0 33  0 33  1 13 33 41 41 33 33  0  0 13  0  0  0 16  7 41  5  0 16 33
 33 23 23 41 33 41 33 33  0  0 41  0  0  0  0 16  0  0 41 33 10 33  0  7  1  3  0  0  0  0  0  0 33 41  0 41 41 16  0 16  0  2 33 10  0
  0  0  0  0  0  0  0  0 41 41  0 41 13 33 41  2 41  9  0  0  2  0 33  0 33  0 13 33 41 41 33 33  0  0 13  0  0  7 16  0 41  6  0 16 33
 36 41 41 19 36  7 36 36  0  0 19  8  0  0  0 41 10  0 19 36 41 36  0 41  0 41  1  1  0  5  0  0 36 19  0 19  4 41  0 41  0  0 36  0  0
 33 13 13 41 33 41 33 33  0  0 41  0  0  0  0  4  0  9 41 33 16 33  0 16  0 16  0  0  0  0  0  0 33 41  0 41 41  5  2  6  0  0 33  0  0
  9  0  0  0  3  0  0  3 36 36  0 36 33 16 36  0 36 33  0  0  0  0  5  0  6  0 33 12 36 36 12 12  0  0 33  1  0  0 33  0 36 33  0 33 16
 33 23 23 41 33 41 33 33  0  0 41  0  0  0  0 16  0  2 41 33  3 33  0  4  0  5  0  0  0  0  0  0 33 41  0 41 41 16 10 16  0  0 33  0  0
