         27  2638

  0  0 30  0 30 28  0 28 12  0  0 28  8  0 30 21  0  0 21  0 28  0 10  0  0 30 30
  0  0 29  2 29 14  0 15 28  1  0 15  0  0 29 28  2  0 28  0  1  0 28  0  0 29 29
 30 29  0 30  0  1  9  0  0 29 30  0 30 14  0  0 29 29  0 30  0 29  0 21  9  0  0
  0  2 30  0 30 28  0 28  1  0  0 28  0  0 30 17  0  0 17  5 28  0 12  0  0 30 30
 30 29  0 30  0  0 21  0  0 29 30  0 30 13  2  0 29 29  0 30  0 29  0  6 21  3  0
 28 14  1 28  0  0 29  0  0  6 28  0 28 29  0  0 14  2  0 28  2 13  0 29 29  0  0
  0  0  9  0 21 29  0 29 30  0  0 29  0  0 14 30  0  0 30  0 29  0 30  0  1 21 14
 28 15  0 28  0  0 29  0  0 13 28  2 28 29  2  0 15 13  0 28  0  2  0 29 29  0  0
 12 28  0  1  0  0 30  0  0 28 17  0 12 30  0  0 28 28  0  2  0 28  1 30 30  0  0
  0  1 29  0 29  6  0 13 28  0  0 13  0  0 29 28  0  7 28  0 14  0 28  0  0 29 29
  0  0 30  0 30 28  0 28 17  0  0 28  0  0 30  2  0  0 10  0 28  0 21  0  0 30 30
 28 15  0 28  0  0 29  2  0 13 28  0 28 29  0  0 15 13  0 28  0  8  0 29 29  0  0
  8  0 30  0 30 28  0 28 12  0  0 28  0  0 30 21  0  0 21  3 28  0  9  0  0 30 30
  0  0 14  0 13 29  0 29 30  0  0 29  0  0  8 30  0  0 30  0 29  0 30  1  0 13  4
 30 29  0 30  2  0 14  2  0 29 30  0 30  8  0  0 29 29  0 30  0 29  0 13 14  0 10
 21 28  0 17  0  0 30  0  0 28  2  0 21 30  0  0 28 28  6 17  0 28  0 30 30  0  0
  0  2 29  0 29 14  0 15 28  0  0 15  0  0 29 28  0  2 28  0  4  0 28  0  0 29 29
  0  0 29  0 29  2  0 13 28  7  0 13  0  0 29 28  2  0 28  0 14  0 28  0  0 29 29
 21 28  0 17  0  0 30  0  0 28 10  0 21 30  0  6 28 28  0 17  0 28  0 30 30  0  0
  0  0 30  5 30 28  0 28  2  0  0 28  3  0 30 17  0  0 17  0 28  0 12  0  0 30 30
 28  1  0 28  0  2 29  0  0 14 28  0 28 29  0  0  4 14  0 28  0 15  0 29 29  0  0
  0  0 29  0 29 13  0  2 28  0  0  8  0  0 29 28  0  0 28  0 15  0 28  1  0 29 29
 10 28  0 12  0  0 30  0  1 28 21  0  9 30  0  0 28 28  0 12  0 28  0 30 30  0  0
  0  0 21  0  6 29  0 29 30  0  0 29  0  1 13 30  0  0 30  0 29  1 30  0  0  6 13
  0  0  9  0 21 29  1 29 30  0  0 29  0  0 14 30  0  0 30  0 29  0 30  0  0 21 14
 30 29  0 30  3  0 21  0  0 29 30  0 30 13  0  0 29 29  0 30  0 29  0  6 21  0  0
 30 29  0 30  0  0 14  0  0 29 30  0 30  4 10  0 29 29  0 30  0 29  0 13 14  0  0

  0  0 14 30  0  1  0 29 29 10  0 21  0 30 29  0  0  0 30  3 30  0  0 29 30 29  0
  0  0  0  1  2 30 30  0  0  1 30  0 17  4  0 28 28 30  2 30  0 21 28  0  0  0 28
 14  0  0 30  0  0  1 29 29 14  0 13  0 30 29  0  0  7 30  0 30  0  0 29 30 29  0
 30  1 30  0  0  0  0 28 28 30  0 30  0 21 28  0  0  0 12  0 12  1  0 28  2 28  0
  0  2  0  0  0 30 30  0  0  0 30  0 17 10  0 28 28 30  0 30  1 21 28  0  0  0 28
