         45 7526

  0 29  2 37 24 37 37 29 37  4  0 37 37  0  0 37 29  0  0  0  0  0  0  0 37 29  6 11  0  1 29  4  0 29  0  0  0 29  0 24  0  0  0 11  0
 29  0 39  0  0  0  0  0  0  0 15  0  0 29 39  0  0  2 15 39 29 15 10 20  0  0  0  0 20  0  0 29 39  1 29 39 39  3 29  0 29 20 39  0 29
  2 39  0  3 37  7 12 39  8 37  0 12 12  0  2 14 39  0  0 10  0  0  0  0 14 39 37 37  0 37 39  0  0 39  0  0  0 39  0 37  0  0  0 37  0
 37  0  3  0  0  7  0  0  5  0 39  0  0 37 12  0  0 39 39  4 37 39 39 39  0  0  0  0 39  0  0 37 14  0 37 14 14  0 37  0 37 39 12  0 37
 24  0 37  0  0  0  0  1  0  0 29  0  0 13 37  0  0 29 29 37 13 29 29 29  0  0  0  0 29  0  0 24 37  0 13 37 37  0  2  3  9 29 37  4  9
 37  0  7  7  0  0  2  0 10  0 39  0  0 37 12  0  0 39 39  5 37 39 39 39  0  0  0  0 39  0  0 37 14  0 37 14 14  0 37  0 37 39 12  0 37
 37  0 12  0  0  2  0  0  0  0 39  7  8 37  9  0  0 39 39 12 37 39 39 39  0  0  0  0 39  0  0 37 24  0 37 24 24  0 37  0 37 39  9  0 37
 29  0 39  0  1  0  0  0  0  0  4  0  0 29 39  0  0 15  8 39 29  3 15 18  0  8  0  0 18  0  0 29 39  0 29 39 39  0 29  0 29 18 39  0 29
 37  0  8  5  0 10  0  0  0  0 39  3  0 37 12  0  0 39 39  6 37 39 39 39  0  0  0  0 39  0  0 37 14  0 37 14 14  0 37  0 37 39 12  0 37
  4  0 37  0  0  0  0  0  0  0 29  0  0 11 37  0  0 29 29 37 11 29 29 29  0  0  9  0 29  9  0 10 37  0 11 37 37  0 24  0 24 29 37  0 24
  0 15  0 39 29 39 39  4 39 29  0 39 39  0  0 39 18  0  4  0  1  8  0  2 39  2 29 29  0 29 18  0  0 15  0  0  0 15  0 29  0  0  0 29  0
 37  0 12  0  0  0  7  0  3  0 39  0  9 37  4  0  0 39 39 12 37 39 39 39  0  0  0  0 39  0  0 37 24  0 37 24 24  1 37  0 37 39  1  0 37
 37  0 12  0  0  0  8  0  0  0 39  9  0 37  4  0  0 39 39 12 37 39 39 39  0  0  0  0 39  0  0 37 24  0 37 24 24  0 37  0 37 39  3  0 37
  0 29  0 37 13 37 37 29 37 11  0 37 37  0  0 37 29  0  0  0  6  0  0  0 37 29 11  7  0 11 29  0  0 29  8  0  0 29  0 13  1  0  0 10  0
  0 39  2 12 37 12  9 39 12 37  0  4  4  0  0 24 39  1  0  0  0  0  0  0 24 39 37 37  0 37 39  0  0 39  0  0  0 39  0 37  0  0  9 37  0
 37  0 14  0  0  0  0  0  0  0 39  0  0 37 24  0  0 39 39 14 37 39 39 39  2  0  0  0 39  0  0 37  4  0 37  8  5  0 37  0 37 39 24  0 37
 29  0 39  0  0  0  0  0  0  0 18  0  0 29 39  0  0 20 18 39 29 18 20  4  0  1  0  0 10  0  4 29 39  0 29 39 39  0 29  1 29  6 39  0 29
  0  2  0 39 29 39 39 15 39 29  0 39 39  0  1 39 20  0  0  0  0  0  9  0 39 15 29 29  0 29 20  0  0  4  0  0  0  1  0 29  0  0  0 29  0
  0 15  0 39 29 39 39  8 39 29  4 39 39  0  0 39 18  0  0  0  0 10  0  0 39 10 29 29  0 29 18  0  0 15  0  0  0 15  0 29  0  1  0 29  0
  0 39 10  4 37  5 12 39  6 37  0 12 12  0  0 14 39  0  0  0  0  0  0  0 14 39 37 37  0 37 39  0  0 39  0  0  0 39  0 37  0  0  2 37  0
