         75 14204

  0  0 30 30  0  0 31 17  0  0  0  0  8 12  0 31 31  0  0 17  0 31 17  6  0 31 30 31  0  0 31  0  1 12 31 30  0 17  0  0  0  4 31 30  0 30  0 13 30 30  0  0  0 30  0  0  0 31  0 30  0  0 30  0 30  0 31 30  0  9 13 31  0 31 17
  0  0 20 15  0  0 29 30  0  0  0  0 30 30  0 29 29  7  0 30  0 29 30 30  0 29 21 29  0  0 29  0  0 30 29 15  0 30  0  0  0  0 29 15  0  2  0 30 15 20  1  0  0 15  0  0  0 29  0  6  0  7 15  0 20  0 29 21  0 30 30 29  0 29 30
 30 20  0  0 29 30  0  0 30 30 16 10  0  0 30  0  0 20 12  0 16  0  0  0 29  0  0  1 29 29  0 30 14  0  0  0 12  1 29 30 30 30  0  0 30  0 14  0  0 10 16 30  4  2 29 30 29  0 29  0 29 20  1 30  2 29  0  0 29  0  0  1 29  0  0
 30 15  0  0 29 30  0  0 30 30 12 12  0  0 30  0  0 15  5  0 12  0  1  0 29  0  0  0 29 29  0 30 13  0  0  0  7  0 29 30 30 30  1  5 30  0 13  0  2  0 12 30 12  0 29 30 29  0 29  0 29 15  7 30  2 29  0  0 29  0  0  0 29  0  0
  0  0 29 29  0  0  3 31  0  0  0  0 31 31  0 15 21  0  0 31  0 15 31 31  3 21 29 21  0  3 20  0  0 31 12 29  0 31  0  0  0  0 12 29  0 29  0 31 29 29  0  0  0 29  0  0  1  8  0 29  0  0 29  0 29  0 20 29  0 31 31 12  0  3 31
  0  0 30 30  0  0 31 21  0  6  0  0 12  2  0 31 31  0  0 21  0 31 18 12  0 31 30 31  0  0 31  0  0  4 31 30  0 18  0  0  0  0 31 30  0 30  0 14 30 30  0  0  0 30  0  1  0 31  0 30  1  0 30  9 30  0 31 30  0 12 14 31  0 31 18
 31 29  0  0  3 31  0  0 31 31 29 29  0  0 31  0  0 29 29  0 29  0  0  0  7  0  0  0 20 12  0 31 29  0  0  0 29  0 20 31 31 31  0  0 31  0 29  0  0  0 29 31 29  0 20 31 21  8 15  0 15 29  0 31  0 12  0  0 15  0  0  0 21  7  0
 17 30  0  0 31 21  0  0 13 21 30 30  0  0 13  0  0 30 30  2 30  0  0  0 31  0  0  0 31 31  0  7 30  1  0  0 30  0 31  1  5 17  0  0 19  0 30  0  0  0 30 19 30  0 31 13 31  0 31  2 31 30  0 21  0 31  0  0 31  0  3  0 31  0  0
  0  0 30 30  0  0 31 13  0  0  0  0 13 14  6 31 31  0  0 13  0 31 13 13  0 31 30 31  0  0 31  0  0 14 31 30  0 13  0  1  0  0 31 30  0 30  0  8 30 30  0  0  0 30  0 10  0 31  0 30  0  0 30  1 30  0 31 30  0 13  8 31  0 31 13
  0  0 30 30  0  6 31 21  0  0  0  0 12  1  3 31 31  0  0 21  0 31 18 12  0 31 30 31  0  0 31  0  0  3 31 30  0 18  0  0  0  0 31 30  0 30  0 14 30 30  0  0  0 30  0  0  0 31  0 30  0  0 30  8 30  0 31 30  0 12 14 31  0 31 18
  0  0 16 12  0  0 29 30  0  0  0  0 30 30  0 29 29  0  0 30  8 29 30 30  0 29 10 29  0  0 29  0  0 30 29 13  0 30  0  0  0  0 29 12  0 21  0 30 13 16  9  0  0 13  0  0  0 29  0 21  0  0 12  0 16  0 29  6  0 30 30 29  0 29 30
  0  0 10 12  0  0 29 30  0  0  0  0 30 30  0 29 29  0  3 30  0 29 30 30  1 29 16 29  0  0 29  0  0 30 29 14  0 30  0  0  0  0 29 12  0 20  0 30 14  9  0  1  2 14  0  0  0 29  0 20  0  0 12  0  3  0 29 16  0 30 30 29  0 29 30
