         27 2514

  0  0  0 27 26  0  0 27  0 26 27  3 26 15 26 26  1  0  8  0  0  0 27 15  0 27 21
  0  0  0 27 15  0  0 27  0 21 27 26  3 26 15  6  0  0  0  0  0  0 27 26  0 27 26
  0  0  0 27 26  0  0 27  0 26 27 15 26  8 26 26  0  0  0  0  0  0 27  5  0 27 13
 27 27 27  0  0 21 27  0 27  0  0  0  0  0  0  0 27 11 27 11  2 27  0  0 27  2  0
 26 15 26  0  0 27 26  0 12  0  0  0  0  0  6  2 26 27 26 27 27 12  0  1  3  0  0
  0  0  0 21 27  0  0  3  0 27  5 27 27 27 27 27  0  0  0  0  0  0 15 27  1 21 27
  0  0  0 27 26  0  0 27  0 26 27 21 26 13 26 26  4  0  0  0  0  0 27 13  0 27  1
 27 27 27  0  0  3 27  0 27  0  1  0  0  0  0  0 27 15 27 15 21 27  0  0 27  2  0
  0  0  0 27 12  0  0 27  0  1 27 26 21 26 12 21  1  0  0  0  0  1 27 26  0 27 26
 26 21 26  0  0 27 26  0  1  0  0  0  0  0  0  0 26 27 26 27 27  4  1  0 12  0  0
 27 27 27  0  0  5 27  1 27  0  0  0  0  0  0  0 27 15 27 15 21 27  0  0 27  0  0
  3 26 15  0  0 27 21  0 26  0  0  0  0  0  0  0 21 27  4 27 27 26  0  0 26  0  0
 26  3 26  0  0 27 26  0 21  0  0  0  0  1  3  1 26 27 26 27 27 21  0  0 15  0  0
 15 26  8  0  0 27 13  0 26  0  0  0  1  0  1  0 13 27 15 27 27 26  0  7 26  0  0
 26 15 26  0  6 27 26  0 12  0  0  0  3  1  0  0 26 27 26 27 27 12  0  0  8  0  0
 26  6 26  0  2 27 26  0 21  0  0  0  1  0  0  0 26 27 26 27 27 21  0  0 15  0  0
  1  0  0 27 26  0  4 27  1 26 27 21 26 13 26 26  0  0  0  0  0  0 27 13  0 27  2
  0  0  0 11 27  0  0 15  0 27 15 27 27 27 27 27  0  0  0  3  0  0  8 27  0 11 27
  8  0  0 27 26  0  0 27  0 26 27  4 26 15 26 26  0  0  0  0  0  0 27 15  0 27 21
  0  0  0 11 27  0  0 15  0 27 15 27 27 27 27 27  0  3  0  0  0  0  2 27  0 11 27
  0  0  0  2 27  0  0 21  0 27 21 27 27 27 27 27  0  0  0  0  0  0 11 27  0  1 27
  0  0  0 27 12  0  0 27  1  4 27 26 21 26 12 21  0  0  0  0  0  0 27 26  0 27 26
 27 27 27  0  0 15 27  0 27  1  0  0  0  0  0  0 27  8 27  2 11 27  0  0 27  0  0
 15 26  5  0  1 27 13  0 26  0  0  0  0  7  0  0 13 27 15 27 27 26  0  0 26  0  0
  0  0  0 27  3  1  0 27  0 12 27 26 15 26  8 15  0  0  0  0  0  0 27 26  0 27 26
 27 27 27  2  0 21 27  2 27  0  0  0  0  0  0  0 27 11 27 11  1 27  0  0 27  0  0
 21 26 13  0  0 27  1  0 26  0  0  0  0  0  0  0  2 27 21 27 27 26  0  0 26  0  0

