        343 1

  0  0  0  0  0  0 24 25 25  0  0 31  0 26 26 27  2  0 29 29  0 26 12 26 31  0  0 25  1  0 26  0  0 27 29 29  0 20  0 31  0  0  0  1  0 27 31 27  0  0 27  0 25  0 27 26  0  0  0  0 27  2  0 26 31  0 29 27 31 29  0  0  0  0 31  0 18  0  0  0 29 24  0 26  0 24  0  0 31 25 27  0  0 29 24 31  0 31 12  0 17 25 29 24  0 31  0 31  0  0  0  0  0 25  0 24  0  0 29  0 31  0  0  0  0  0  0  0  0 24 26  0  0  1  0  0 27  0 24 24 25 21 31 24  0  0 25 26 25 27 25  0 17 29  0 25  5  0  0 27  0  0  0 24 26 27 26 27  0  0  0  0 31 25 31  0  0  0 29 24  0 27 25 21 27 26  0 26 26  0 24 25 20 29  0  0  0  0 27  0  0  0  0 25  0 26 24 18  0 26  0  0 26  0  0 21  3  0  0  0  0 29 21  0 29  0 27 24  0  0  0  0  0  0  0  0 29 18 31  0 26 31 29 27  0 27  0  0 25  0  0 26  0 26 25 27  0 29  0 29  0  0 26  0 27  0 24 31  0  0 24  0 29 20  0 25 17 24 29  0 29  0 24 29 25 31  0 20  0 10  0 20  0  0  0  4 26  0  0  0  0 20 31 25 27  0  0  0 24 24 20  0 26 24  0 31 25  0  0 31 31 12  0 24  0 25  0 27  0  0  0  0 26 29  0 31 24  0 25  0 29 25  0
  0  0  0  0  0  0 13 27 27  0  0 22  0 28 28 23  0  0 30 30  0 28 24 28 22  0  0 27  0  3 28  0  4 23 30 30  0 24  0 22  0  0  0  0  0 23 22 23  0  0 23  0 27  0 23 28  0  0  0  0 23 24  0 28 22  0 30 23 22 30  0  0  2  0 22  0 24  0  0  0 30 17  0 28  0 13  0  0 22 27 23  0  0 30 15 22  0 22 24  0 24 27 30  5  0 22  0 22  0  0  0  0  0 27  0 13  0  1 30  0 22  0  0  0  0  0  0  0  0 17 28  0  0  0  0  0 23  0  2 13 27 24 22 12  0  0 27 28 27 23 27  0 24 30  0 27  0  0  0 23  0  0  3 15 28 23 28 23  0  0  0  0 22 27 22  0  0  0 30  3  0 23 27 24 23 28  1 28 28  0 17 27 24 30  0  0  0  0 23  0  0  0  0 27  0 28 13 24  0 28  0  0 28  0  0 24 24  0  0  0  1 30 24  0 30  0 23 15  0  0  0  0  0  0  0  0 30 24 22  0 28 22 30 23  0 23  0  0 27  0  0 28  0 28 27 23  0 30  0 30  0  0 28  0 23  0 12 22  0  0 12  0 30 24  0 27 24 17 30  0 30  0 12 30 27 22  0 24  0 24  0 24  0  0  0 24 28  0  0  0  0 24 22 27 23  0  0  0 17 17 24  0 28 17  0 22 27  0  0 22 22 24  0 13  0 27  0 23  0  0  0  0 28 30  0 22 13  0 27  0 30 27  0
  0  0  0  1  0  0 23 24 24  0  0 29  0 31 31 17  0  0 24 24  0 31 27 31 29  0  0 24  0  0 31  0  0 17 24 24  0 27  0 29  0  0  0  0  0 17 29 16  0  0 10  0 24  0 17 31  0  0  0  0 18 27  0 31 29  0 24 18 29 24  0  0  0  0 29  0 27  0  0  1 24 23  0 31  0 23  0  0 29 24 19  0  0 24 23 29  0 29 27  0 27 24 24 23  0 29  0 29  0  0  0  0  0 24  0 23  0  0 24  1 29  0  0  0  0  0  0  0  0 23 31  0  0  0  0  0 10  0 23 23 24 27 29 23  0  0 24 31 24 17 24  0 27 24  0 24  0  0  0  1  0  0  0 23 31 17 31 18  0  0  0  0 29 24 29  0  0  0 24 23  0 17 24 27 19 31  0 31 31  0 23 24 27 24  0  0  0  0 10  0  0  6  0 24  0 31 23 27  0 31  0  0 31  0  0 27 27  0  0  0  0 24 27  0 24  0 18 23  0  0  0  0  0  0  0  4 24 27 29  0 31 29 24 16  0 16  0  0 24  0  0 31  0 31 24 17  0 24  0 24  0  0 31  0 17  0 23 29  0  0 23  0 24 27  0 24 27 23 24  0 24  0 23 24 24 29  0 27  0 27  0 27  0  0  0 27 31  0  1  0  0 27 29 24 19  1  0  0 23 23 27  0 31 23  0 29 24  0  0 29 29 27  0 23  0 24  0 17  0  0  0  0 31 24  0 29 23  0 24  0 24 24  0
  0  0  1  0  0  0 30 31 31  0  0 30  0 31 31 24  0  0 16 16  0 31 29 31 30  0  0 31  0  0 31  0  0 24 21 16  0 29  0 30  0  0  0  0  0 24 30 24  0  0 24  1 31  0 24 31  0  0  0  0 24 29  0 31 30  0  3 24 30 13  0  0  0  0 30  0 29  0  0  0 16 30  0 31  0 30  0  0 30 31 24  0  0 13 30 30  0 30 29  0 29 31  9 30  0 30  0 30  0  0  0  0  0 31  0 30  0  0 13  0 30  0  0  0  0  0  0  0  0 30 31  0  0  0  0  0 24  0 30 30 31 29 30 30  0  0 31 31 31 24 31  0 29 16  0 31  0  0  0 24  1  0  0 30 31 24 31 24  0  0  0  0 30 31 30  0  0  0  3 30  0 24 31 29 24 31  0 31 31  0 30 31 29 16  0  1  0  0 24  0  0  0  0 31  0 31 30 29  0 31  0  0 31  1  0 29 29  0  0  0  0 21 29  0 18  0 24 30  0  0  0  8  0  0  0  0 21 29 30  0 31 30 16 24  0 24  0  0 31  0  0 31  0 31 31 24  0 16  0 18  0  0 31  0 24  5 30 30  0  0 30  0 10 29  0 31 29 30 16  0 13  0 30 16 31 30  0 29  0 29  0 29  0  0  0 29 31  0  0  0  0 29 30 31 24  1  0  0 30 30 29  0 31 30  0 30 31  0  0 30 30 29  0 30  0 31  0 24  0  0  0  0 31 16  0 30 30  0 31  0 18 31  0
  0  0  0  0  0  0 22 27 27  0  0 20  0 27 27 29  0  0 30 30  0 27 31 27 21  0  0 27  0  0 27  0  0 29 30 30  0 31  0 16  0  0  0  0  0 29 16 29  0  0 29  0 27  0 29 27  0  0  0  0 29 31  0 27 20  0 30 29 21 30  0  0  0  0 16  0 31  0  0  0 30 22  1 27  1 22  0  0 16 27 29  0  0 30 22 21  0 21 31  0 31 27 30 22  0 16  0 16  0  0  0  0  0 27  0 22  0  0 30  0  5  0  0  0  0  0  0  0  0 22 27  0  0  0  0  0 29  0 22 22 27 31 19 22  1  0 27 27 27 29 27  0 31 30  0 27  0  0  0 29  0  0  0 22 27 29 27 29  0  0  0  0 20 27 19  0  0  0 30 22  0 29 27 31 29 27  7 27 27  0 22 27 31 30  0  0  0  0 29  0  0  0  0 27  0 27 22 31  0 27  0  0 27  0  0 31 31  0  0  0  0 30 31  0 30  0 29 22  0  0  0  0  0  0  0  0 30 31 21  0 27  6 30 29  0 29  0  0 27  0  0 27  0 27 27 29  0 30  0 30  0  0 27  0 29  0 22 21  0  0 22  0 30 31  0 27 31 22 30  0 30  0 22 30 27 21  0 31  0 31  0 31  0  0  0 31 27  0  0  0  0 31 20 27 29  0  0  2 22 22 31  0 27 22  0 19 27  0  2  5 16 31  0 22  0 27  0 29  0  0  0  0 27 30  0 19 22  0 27  0 30 27  0
  0  0  0  0  0  0 24 25 25  0  0 31  0 26 26 27  0  0 29 29  0 26  1 26 31  0  0 25  0  0 26  0  0 27 29 29  0 15  0 31  0  0  0  0  0 27 31 27  0  0 27  0 25  0 27 26  0  0  0  0 27 12  0 26 31  0 29 27 31 29  0  0  0  0 31  0 18  0  0  0 29 24  0 26  0 24  0  0 31 25 27  0  0 29 24 31  0 31  9  0 20 25 29 24  2 31  0 31  0  0  0  0  0 25  0 24  0  0 29  0 31  0  0  0  0  0  0  0  0 24 26  0  0  0  1  0 27  0 24 24 25 17 31 24  0  0 25 26 25 27 25  0 20 29  0 25  0  0  0 27  0  0  0 24 26 27 26 27  0  0  0  0 31 25 31  0  0  0 29 24  0 27 25 17 27 26  0 26 26  7 24 25 12 29  0  0  0  0 27  1  0  0  0 25  0 26 24 18  0 26  0  0 26  0  0 17 12  0  0  0  0 29 17  0 29  0 27 24  0  0  1  0  0  0  0  0 29 18 31  0 26 31 29 27  0 27  0  0 25  0  0 26  0 26 25 27  0 29  0 29  0  2 26  0 27  0 24 31  0  0 24  0 29 15  0 25 20 24 29  0 29  9 24 29 25 31  0 12  0 12  0 12  0  0  0 12 26  0  0  0  0 12 31 25 27  0  0  0 24 24 15  0 26 24  0 31 25  0  0 31 31  9  0 24  0 25  0 27  0  0  0  0 26 29  0 31 24  0 25  0 29 25  0
 24 13 23 30 22 24  0  0  0 15 27  0 27  0  0  0 24 24  0  0 30  0  0  0  0 28 27  0 24 13  0 28 13  0  0  0 24  0 23  0 30 22 23 24 23  0  0  0 30 28  0 30  0 30  0  0 28 21 22 30  0  0 22  0  0 28  0  0  0  0 23 28 13 12  0 27  0 28 28 22  0  0 22  0 27  0 22 24  0  0  0 28 22  0  0  0 24  0  0 30  0  0  0  0 24  0 28  0 23 22 22 27  1  1 23  3 27 15  0 23  0 27 23 22 10 22 30 23 23  0  0 30 23 27 27 21  0 27  0  5  0  0  0  0 23 30  0  0  0  0  0 23  0  0 28  0 24 28 15  0 30 23 12  0  0  0  0  0 27 24 23  2  0  0  0 22 30 23  0  0 27  0  0  0  0  0 22  0  0 24  0  0  0  0 23 22 28 24  0 24 30 23 22  0 28  0  5  0 12  0 30 22  0 30 28  0  0 28 15 22 24  0  0 15  0 30  0  0 15 27 24 30 30 30 28 23  0  0  0 24  0  0  0  0 27  0 27 12  1 24 12  0 24  0  0  0 22  0 28  0 27 24  0 28  0 30  0  0 27 12  0 22  0  0 23  0  0  0  0 28  0 24  0  0  0  0 12  0 28  0 30  0 24 30 24  0  0 24 28 28 27  0  0  0  0 23 23 27  0  0  0 30  0  0 28  0  0 27 22  0  0  0 27  0 22  0 27  0 22 23 21 15  0  0 27  0  0 15  0 23  0  0 22
 25 27 24 31 27 25  0  0  0 27 15  0 14  0  0  0 25 25  0  0 31  0  0  0  0 25 15  0 25 27  0 25 27  0  0  0 25  0 24  0 31 27 24 25 24  0  0  0 31 25  0 31  0 31  0  0 25 27 27 31  0  1 27  0  0 25  0  0  0  0 24 25 27 27  1 18  0 25 25 27  0  0 27  0 14  0 27 25  0  0  0 25 27  0  0  0 25  0  0 31  0  0  0  0 25  0 25  0 24 27 27  6 27  0 24  0 18 27  0 24  0 15 24 27 27 27 31 24 24  0  0 31 24 15 19 27  0 15  0  0  0  0  0  0 24 31  1  0  0  0  0 24  0  0 25  0 25 25 27  0 31 24 27  0  0  0  0  0  5 25 24 27  0  0  0 27 31 24  0  0 15  0 10  0  0  0 27  0  0 25  1  0  0  0 24 27 25 25  0 25 31 24 27  2 25  0  0  0 27  0 31 27  0 31 25  0  0 25 27 27 25  0  0 27  0 31  0  0 27 14 25 31 31 31 25 24  0  0  0 25  0  0  0  0 15  0 19 27  0 25 27  0 25  0  0  0 27  0 25  0 15 25  0 25  0 31  0  0 14 27  0 27  0  0 24  4  0  0  0 25  0 25  0  0  7  0 27  0 25  0 31  0 25 31 25  0  0 25 25 25  8  1  0  0  0 24 24 19  0  0  0 31  0  0 25  0  0 15 27  0  0  0 15  0 27  3 19  0 27 24 27 27  0  0 18  0  0 27  0 24  0  0 27
 25 27 24 31 27 25  0  0  0 27 11  0 13  0  0  0 25 25  0  0 31  0  0  0  1 25 21  0 25 27  0 25 27  0  0  0 25  0 24  0 31 27 24 25 24  0  0  0 31 25  0 31  0 31  0  0 25 27 27 31  1  0 27  0  0 25  0  0  0  0 24 25 27 27  0  5  0 25 25 27  0  0 27  0 13  0 27 25  0  0  0 25 27  0  0  0 25  0  0 31  0  0  0  0 25  0 25  0 24 27 27 18 27  9 24  0  2 27  0 24  0 11 24 27 27 27 31 24 24  0  0 31 24 21 17 27  0 21  0  0  0  0  0  0 24 31  5  0  0  0  0 24  0  0 25  0 25 25 27  0 31 24 27  0  0  0  0  0 18 25 24 27  0  0  0 27 31 24  0  0 11  0  0  0  0  0 27  0  0 25  0  0  0  0 24 27 25 25  0 25 31 24 27  3 25  0  0  0 27  0 31 27  0 31 25  0  0 25 27 27 25  0  1 27  0 31  0  0 27 13 25 31 31 31 25 24  0  0  0 25  0  0  0  0 11  0 17 27  0 25 27  0 25  0  0  0 27  0 25  0 21 25  0 25  0 31  0  0 13 27  0 27  0  0 24  0  0  0  0 25  0 25  0  0  0  0 27  0 25  0 31  0 25 31 25  0  0 25 25 25 18  0  0  3  0 24 24 17  0  0  0 31  0  0 25  0  0 21 27  0  0  0 21  0 27  0 17  0 27 24 27 27  0  0  2  0  0 27  0 24  0  0 27
  0  0  0  0  0  0 15 27 27  0  0 22  1 28 28 23  0  0 30 30  0 28 24 28 22  0  0 27  0  0 28  0  0 23 30 30  0 24  0 22  0  0  0  0  0 23 22 23  0  0 23  0 27  0 23 28  0  0  0  0 23 24  0 28 22  0 30 23 22 30  0  0  0  2 22  0 24  0  0  0 30  6  1 28  0 18  0  0 22 27 23  0  0 30 12 22  0 22 24  0 24 27 30 17  0 22  0 22  0  0  0  0  0 27  0 15  0  1 30  0 22  0  1  0  0  0  0  0  0  5 28  0  0  0  0  0 23  0 17 15 27 24 22 19  0  0 27 28 27 23 27  0 24 30  0 27  0  0  9 23  0  0  0 12 28 23 28 23  0  0  0  0 22 27 22  0  0  0 30 17  0 23 27 24 23 28  0 28 28  0 13 27 24 30  0  0  0  0 23  0  0  0  0 27  0 28 15 24  0 28  0  0 28  0  0 24 24  1  5  0  0 30 24  0 30  0 23 12  2  0  0  0  0  0  0  0 30 24 22  0 28 22 30 23  0 23  0  0 27  0  0 28  0 28 27 23  0 30  0 30  0  0 28  0 23  0 19 22  0  0 19  0 30 24  0 27 24 13 30  0 30  0 19 30 27 22  0 24  0 24  0 24  0  0  0 24 28  0  0  0  0 24 22 27 23  0  0  0 13  5 24  0 28 13  0 22 27  0  0 22 22 24  0 18  0 27  0 23  0  0  0  0 28 30  0 22 18  0 27  0 30 27  0
