         27  2994

  0 31 31  0 16 30  0  0  0 30 30 16  0  0 20  0 30  0 31  0  0  3  0  1  4 31  2
 31  0  6 26  0  0 18 11 26  0  0  0 11 26  0 26  0 26  0 18 31 31 31  4  0  0  0
 31  6  0 26  0  0 18 11 26  0  0  0 11 26  0 26  0 26  0 18 31 31 31  5  0  0  0
  0 26 26  0 30  1  0  0  0 18 18 30  0  1 30  0 16  6 26  0  0  0  0  0 30 26 30
 16  0  0 30  0  0 31 31 30  0  0 10 31 30  0 30  0 30  0 31 13  3 13 31  0  0  0
 30  0  0  1  0  0 26 26 16  0  0  0 26 16  0 18  0  1  0 26 30 30 30 26  0  1  0
  0 18 18  0 31 26  0  0  0 26 26 31  1  1 31  0 26  0 19  9  0  0  0  0 31  6 31
  0 11 11  0 31 26  0  0  0 26 26 31  7  0 31  0 26  1  9  0  0  0  0  0 31 19 31
  0 26 26  0 30 16  0  0  0 21 21 30  0  2 30  0  6  1 26  0  0  0  1  0 30 26 30
 30  0  0 18  0  0 26 26 21  0  2  0 26 21  0  7  0 18  0 26 30 30 30 26  1  0  0
 30  0  0 18  0  0 26 26 21  2  0  0 26 21  0  5  0 18  0 26 30 30 30 26  0  0  0
 16  0  0 30 10  0 31 31 30  0  0  0 31 30  0 30  0 30  0 31 13  8 13 31  0  0  1
  0 11 11  0 31 26  1  7  0 26 26 31  0  0 31  0 26  0  5  0  0  0  0  0 31 19 31
  0 26 26  1 30 16  1  0  2 21 21 30  0  0 30  0 10  0 26  0  0  0  0  0 30 26 30
 20  0  0 30  0  0 31 31 30  0  0  0 31 30  0 30  0 30  0 31  5 13  7 31  0  1  0
  0 26 26  0 30 18  0  0  0  7  5 30  0  0 30  0 21  0 26  0  0  0  0  0 30 26 30
 30  0  0 16  0  0 26 26  6  0  0  0 26 10  0 21  0 16  0 26 30 30 30 26  0  0  0
  0 26 26  6 30  1  0  1  1 18 18 30  0  0 30  0 16  0 26  0  0  0  0  0 30 26 30
 31  0  0 26  0  0 19  9 26  0  0  0  5 26  0 26  0 26  0 19 31 31 31 11  0  0  0
  0 18 18  0 31 26  9  0  0 26 26 31  0  0 31  0 26  0 19  0  0  0  0  0 31  2 31
  0 31 31  0 13 30  0  0  0 30 30 13  0  0  5  0 30  0 31  0  0  0  4  0 20 31 20
