         75 12650

  0  0  0 30 11  2  0  0  0 29 11  0 29 30 30 30 29  0  0  0  0  7  0 30 21 14 14  0 30  0 30 29  9  0 21  0 30  0 30  0  0 30  0  0 29  0  0  8  0  0 29 29 30 29 17  0 29  0  2  0  0  0 17  0 21  0 29  0  0 29 29 29  0  0 30
  0  0  0 25 29 29  0  0  0  3 29  0 13 25 25 25  3  8  0  0  0 29  0 25 29 29 29  0 25  0 25 15 29  1 29  0 25  0 25  0  0 25  0  0 13  0  0  0  0  0 18 15 25 14 29  0  3  0  0  0  0  0 29  0 29  0 14  1  0 18 13 18  0  0 25
  0  0  0 19 30 30  0  0  0 25 30  0 25 11 19  1 25  0  1  0  0 30  0 13 30 30 30  0  6  0 11 25 30  0 30  0 13  0 13  5  0 12  0  0 25  0  0  0  0  0 25 25 12 25 30  0 25  0  0  0  0  4 30  0 30  0 25  0  0 25 25 25  0  0 12
 30 25 19  0  0  0 30 25 25  0  0 30  0  1  6  0  0 25 11 30 30  0  1  0  0  0  0 13  1 25  0  2  0 13  0 25  0 30  0 19 18  0 30 30  0 11 25 30 30 11  0  0  0  1  0  9  0  4 30 25 25 19  0 30  0 30  0 25 25  0  0  0 18 25  0
 11 29 30  0  0  0  9 29 29  0  7 15  0  0  0  0  0 29 30 18 15  0 30  0  0  0  0 30  0 29  0  0  0 30  0 29  0  5  0 30 30  0 11 18  0 30 29 11  4 30  0  0  0  0  0 30  0 30 11 29 29 30  3 18  0 15  0 29 29  0  0  0 30 29  0
  2 29 30  0  0  0 11 29 29  0  0 14  0  0  0  0  0 29 30 17 14  9 30  0  0  0  0 30  0 29  0  0  3 30  0 29  0 11  0 30 30  0 21 17  0 30 29  2 11 30  0  0  0  0  0 30  0 30 21 29 29 30  0 17  0 14  0 29 29  0  0  0 30 29  0
  0  0  0 30  9 11  0  0  0 29  7  0 29 30 30 30 29  0  0  0  0 11  0 30 11 15 15  0 30  0 30 29 11  0 11  0 30  3 30  0  0 30  0  0 29  0  0  0 10  0 29 29 30 29 18  0 29  0  0  0  0  0 18  0 11  2 29  0  0 29 29 29  0  0 30
  0  0  0 25 29 29  0  0  0 15 29  0 17 25 25 25 15  0  0  0  0 29  0 25 29 29 29  0 25  0 25 10 29  0 29  1 25  0 25  0  0 25  0  0 17  0  6  0  0  0 19  2 25 20 29  0 15  0  0  2  0  0 29  0 29  0 20  0  0 19 17 19  0  0 25
  0  0  0 25 29 29  0  0  0 18 29  0 21 25 25 25 18  0  0  0  0 29  0 25 29 29 29  0 25  0 25 19 29  0 29  0 25  0 25  0  0 25  0  0 21  0  0  0  0  0  4 19 25 19 29  0 18  0  0  0  0  0 29  0 29  0 19  2  0 10 21  2  0  0 25
 29  3 25  0  0  0 29 15 18  0  0 29  0  0  0  0  2  1 25 29 29  0 25  0  0  0  0 25  0 14  0  0  0 25  0 14  0 29  0 25 25  1 29 29  3 25 15 29 29 25  0  0  0  0  0 25  1 25 29 15 13 25  0 29  0 29  0 18 14  0  0  0 25 13  0
 11 29 30  0  7  0  7 29 29  0  0 15  0  0  0  0  0 29 30 18 15  0 30  0  0  0  0 30  0 29  0  0  0 30  0 29  0  7  0 30 30  0 11 18  0 30 29 11  5 30  0  0  0  0  0 30  0 30 11 29 29 30  0 18  0 15  0 29 29  0  0  0 30 29  0
  0  0  0 30 15 14  0  0  0 29 15  0 29 30 30 30 29  0  0  0  6 14  0 30 12  2  2  0 30  0 30 29 14  0 12  0 30  0 30  0  0 30  0  0 29  0  0  0  0  0 29 29 30 29 16  0 29  0  0  0  0  0 16  0 12  3 29  0  0 29 29 29  0  0 30
 29 13 25  0  0  0 29 17 21  0  0 29  0  0  0  0  0 13 25 29 29  0 25  0  0  0  0 25  0 17  0  0  0 25  0 17  0 29  0 25 25  0 29 29  4 25 17 29 29 25  0  0  0  0  0 25  4 25 29 17  5 25  0 29  0 29  0 21 17  0  7  0 25  4  0
