         27  2628

  0  0 30  0  0  0  0 30  0 15  0 14  0 30  8 29 30 15  0  3  0 29 29  0 14  0 29
  0  0 25  2  3  0  0 25  0 29  0 29  1 25  0 12 25 29  0 29  0 18  3  0 29  0 18
 30 25  0 25 25 30  6  0 25  0 18  0  8  0 30  0  1  0 30  0 18  0  0 17  0 25  0
  0  2 25  0  0  0  0 25  0 29  0 29  1 25  0  4 25 29  0 29  0 14 12  0 29  4 14
  0  3 25  0  0  0  0 25  0 29  0 29  0 25  0 12 25 29  0 29  0 18  8  0 29  2 18
  0  0 30  0  0  0  0 30  0 13  0  1  0 30  0 29 30 13  1 14  0 29 29  0  7  0 29
  0  0  6  0  0  0  0 17  0 30  0 30  3 17  0 25 18 30  0 30  2 25 25  0 30  1 25
 30 25  0 25 25 30 17  0 25  0 19  0 17  7 30  0  0  0 30  0 19  0  0  7  0 25  0
  0  0 25  0  0  0  0 25  0 29  0 29  0 25  0 14 25 29  0 29  0  6 18  0 29  0  1
 15 29  0 29 29 13 30  0 29  0 30  2 30  0 15  0  0  1  2  0 30  0  0 30  0 29  0
  0  0 18  0  0  0  0 19  0 30  0 30  1 19  0 25  6 30  0 30  8 25 25  0 30  0 25
 14 29  0 29 29  1 30  0 29  2 30  0 30  0 14  0  0  0 13  0 30  0  0 30  1 29  0
  0  1  8  1  0  0  3 17  0 30  1 30  0 17  0 25 18 30  0 30  0 25 25  0 30  0 25
 30 25  0 25 25 30 17  7 25  0 19  0 17  0 30  0  0  0 30  0 19  0  0  1  0 25  0
  8  0 30  0  0  0  0 30  0 15  0 14  0 30  0 29 30 15  0  3  0 29 29  0 14  0 29
 29 12  0  4 12 29 25  0 14  0 25  0 25  0 29  0  0  0 29  0 25  0  1 25  0  6  0
 30 25  1 25 25 30 18  0 25  0  6  0 18  0 30  0  0  0 30  0  5  0  1 19  0 25  0
 15 29  0 29 29 13 30  0 29  1 30  0 30  0 15  0  0  0  3  0 30  0  0 30  3 29  0
  0  0 30  0  0  1  0 30  0  2  0 13  0 30  0 29 30  3  0 15  0 29 29  0 13  0 29
  3 29  0 29 29 14 30  0 29  0 30  0 30  0  3  0  0  0 15  0 30  0  1 30  0 29  0
  0  0 18  0  0  0  2 19  0 30  8 30  0 19  0 25  5 30  0 30  0 25 25  0 30  0 25
 29 18  0 14 18 29 25  0  6  0 25  0 25  0 29  0  0  0 29  0 25  0  0 25  0 14  3
 29  3  0 12  8 29 25  0 18  0 25  0 25  0 29  1  1  0 29  1 25  0  0 25  0 12  0
  0  0 17  0  0  0  0  7  0 30  0 30  0  1  0 25 19 30  0 30  0 25 25  0 30  0 25
 14 29  0 29 29  7 30  0 29  0 30  1 30  0 14  0  0  3 13  0 30  0  0 30  0 29  0
  0  0 25  4  2  0  1 25  0 29  0 29  0 25  0  6 25 29  0 29  0 14 12  0 29  0 14
 29 18  0 14 18 29 25  0  1  0 25  0 25  0 29  0  0  0 29  0 25  3  0 25  0 14  0

  0  6 25 30 25  0  0  0 25  0 30  0  0 17 30 25  0  0 18  0 18 30  1  0  0  2 25
  6  0 25 30 25  0  0  0 25  0 30  0  0 17 30 25  0  0 18  3 18 30  0  0  0 10 25
 25 25  0 29 14  0  0  2 12  0 29  0  0 25 29 12  0  0 25  0 25 29  0  0  2  0  6
 30 30 29  0 29  0  1  0 29  0 15  2  0 30  2 29  4  0 30  0 30 14  0  0  0  0 29
 25 25 14 29  0  0 10  7 18  0 29  0  0 25 29 18  0  0 25  0 25 29  0  1  3  0 14
  0  0  0  0  0  0 25 25  0 30  0 30 30  0  0  0 30 30  4 19  6  0 19 25 25 18  0
  0  0  0  1 10 25  0  7  0 29  0 29 29  0  0  2 29 29  0 25  0  0 25 18 14 25  1
  0  0  2  0  7 25  7  0  1 29  0 29 29  0  0  0 29 29  0 25  1  0 25 18 14 25  0
 25 25 12 29 18  0  0  1  0  0 29  0  0 25 29  7  0  0 25  0 25 29  0  3  0  0 12
  0  0  0  0  0 30 29 29  0  0  0 13  4  0  1  0 14 13  0 30  0 10 30 29 29 30  0
 30 30 29 15 29  0  0  0 29  0  0  2  0 30 15 29  1  9 30  0 30 13  0  0  0  0 29
