         27  3428

  0 29  0 18 27 27 29 27  9 29 16  0 10  0 16  0  0  0 29  0  0 18  0  0  0 27 27
 29  0  9  0  0  0  0  2  0  0  0 28 29 17  0 28 13 28  9 29 13  0 17 28 29  0  0
  0  9  0 29 28 28 13 28 29 17 29  0  0  0 29  0  0  0  1  0  0 29  0  1  0 28 28
 18  0 29  0  0  0  0  0  0  0  0 27 18 29  0 27 29 27  0  2 29  9 29 27 17  0  0
 27  0 28  0  0  0  0  0  1  0  0  2 27 28  0 21 28  5  0 27 28  0 28 11 27  0  0
 27  0 28  0  0  0  0  8  0  0  0 11 27 28  0 15 28 11  0 27 28  0 28  7 27  0  2
 29  0 13  0  0  0  0  0  0  2  0 28 29 12  0 28  2 28  0 29  3  0 12 28 29  0  0
 27  2 28  0  0  8  0  0  0  0  0 11 27 28  0 15 28 11  0 27 28  0 28  4 27  3  0
  9  0 29  0  1  0  0  0  0  0  0 27  7 29  0 27 29 27  0 18 29  0 29 27 16  0  0
 29  0 17  0  0  0  2  0  0  0  0 28 29  6  0 28 12 28  0 29 12  0  4 28 29  0  0
 16  0 29  0  0  0  0  0  0  0  0 27 16 29  2 27 29 27  1 17 29  1 29 27 10  0  0
  0 28  0 27  2 11 28 11 27 28 27  0  0  0 27  0  4 10 28  0  0 27  0  0  0 21 21
 10 29  0 18 27 27 29 27  7 29 16  0  0  0 16  0  0  0 29  0  0 18  1  0  0 27 27
  0 17  0 29 28 28 12 28 29  6 29  0  0  0 29  0  0  0 17  0  2 29  5  0  0 28 28
 16  0 29  0  0  0  0  0  0  0  2 27 16 29  0 27 29 27  0 17 29  0 29 27  2  1  0
  0 28  0 27 21 15 28 15 27 28 27  0  0  0 27  0  0  0 28  0  0 27  0  1  0  4  6
  0 13  0 29 28 28  2 28 29 12 29  4  0  0 29  0  0  0 13  0  2 29  2  0  0 28 28
  0 28  0 27  5 11 28 11 27 28 27 10  0  0 27  0  0  0 28  0  0 27  0  0  0 21 21
 29  9  1  0  0  0  0  0  0  0  1 28 29 17  0 28 13 28  0 29 13  1 17 28 29  0  0
  0 29  0  2 27 27 29 27 18 29 17  0  0  0 17  0  0  0 29  0  0  4  0  0  1 27 27
  0 13  0 29 28 28  3 28 29 12 29  0  0  2 29  0  2  0 13  0  0 29  0  0  0 28 28
 18  0 29  9  0  0  0  0  0  0  1 27 18 29  0 27 29 27  1  4 29  0 29 27 17  0  1
  0 17  0 29 28 28 12 28 29  4 29  0  1  5 29  0  2  0 17  0  0 29  0  0  0 28 28
  0 28  1 27 11  7 28  4 27 28 27  0  0  0 27  1  0  0 28  0  0 27  0  0  0 15 15
  0 29  0 17 27 27 29 27 16 29 10  0  0  0  2  0  0  0 29  1  0 17  0  0  0 27 27
 27  0 28  0  0  0  0  3  0  0  0 21 27 28  1  4 28 21  0 27 28  0 28 15 27  0  2
