         45  6554

  0  0 28  0  0  0  0  0 28 19  0 35 19  8  9  0 35  3 28 13  0  0 35 35 28 35 28  0 28 13  0  0  0 35 28  5  0 13 28  0  0  0  0 35  8
  0  0 31  0  0  0  0  0 31 35  0 19 35 35 35  0  6  0 31 35  9  1 21 21 31 19 31  0 31 35  3  0  0 21 31 35  1 35 31  0  0  0  0  9  0
 28 31  0 31 31  9 28 19  0  0 31  0  0  0  0 19  0 28  2  0 31 31  0  0  2  0  0 28  5  0 31  8 22  0  0  0 19  0  0 31 28 28 22  0 28
  0  0 31  0  9  0  0  0 31 35  0  1 35 35 35  0 19  0 31 35  1  0 19 19 31  6 31  0 31 35  5  0  0 19 31 35  0 35 31  0  0  0  0 19  0
  0  0 31  9  0  0  0  0 31 35  0  3 35 35 35  0 19  0 31 35  0  1 19 19 31  5 31  0 31 35  9  0  0 19 31 35  0 35 31  0  0  0  0 19  0
  0  0  9  0  0  0  0  0 19 28  0 31 28 28 28  0 31  0  7 28  0  0 31 31 22 31 22  0  1 28  0 10  0 31 19 28  0 28 22  0  0  0  1 31  0
  0  0 28  0  0  0  0  0 28 12  0 35 12 13 13  0 35  9 28  4  0  0 35 35 28 35 28  0 28  2  0  0  1 35 28 13  0 10 28  0  0  0  0 35  1
  0  0 19  0  0  0  0  0  8 28  0 31 28 28 28  2 31  0 19 28  0  0 31 31 21 31 21  0 19 28  0  0  0 31  4 28 10 28 21  0  0  0  0 31  0
 28 31  0 31 31 19 28  8  0  0 31  0  0  0  0  2  0 28  0  0 31 31  0  0  0  0  0 28  0  0 31 19 21  0  3  0  2  0  0 31 28 28 21  0 28
 19 35  0 35 35 28 12 28  0  0 35  0 10  0  0 28  0 12  0  0 35 35  0  0  0  0  0  8  0  0 35 28 28  0  0  0 28  0  0 35  9  9 28  0 19
  0  0 31  0  0  0  0  0 31 35  0 19 35 35 35  0 21  0 31 35  0  0  7  1 31 19 31  0 31 35  0  0  0  8 31 35  0 35 31  6  0  0  0 21  0
 35 19  0  1  3 31 35 31  0  0 19  0  0  0  0 31  0 35  0  0 19 19  0  0  0  5  0 35  0  0  5 31 31  0  0  0 31  0  0 19 35 35 31  0 35
 19 35  0 35 35 28 12 28  0 10 35  0  0  0  0 28  0 12  0  0 35 35  0  0  0  0  0  6  0  0 35 28 28  0  0  0 28  0  0 35  9  6 28  0 19
  8 35  0 35 35 28 13 28  0  0 35  0  0  0  9 28  0 13  0  0 35 35  0  0  0  0  0 19  0  1 35 28 28  0  0 10 28  0  0 35 19 19 28  0  3
  9 35  0 35 35 28 13 28  0  0 35  0  0  9  0 28  0 13  0  0 35 35  1  0  0  0  0 19  0  0 35 28 28  0  0  1 28  0  0 35 19 19 28  0  6
  0  0 19  0  0  0  0  2  2 28  0 31 28 28 28  0 31  0 19 28  0  0 31 31 21 31 21  0 19 28  0  0  0 31  5 28  9 28 21  0  0  0  0 31  0
 35  6  0 19 19 31 35 31  0  0 21  0  0  0  0 31  0 35  0  0  4  5  0  0  0  0  0 35  0  0 19 31 31  0  0  0 31  0  0 21 35 35 31  9 35
  3  0 28  0  0  0  9  0 28 12  0 35 12 13 13  0 35  0 28  5  0  0 35 35 28 35 28  0 28  2  0  0  0 35 28 13  0  2 28  0  0  0  0 35  0
 28 31  2 31 31  7 28 19  0  0 31  0  0  0  0 19  0 28  0  0 31 31  0  1  0  0  1 28  9  0 31  8 22  0  0  0 19  0  0 31 28 28 22  0 28
 13 35  0 35 35 28  4 28  0  0 35  0  0  0  0 28  0  5  0  0 35 35  0  0  0  0  0 12  0  2 35 28 28  0  0  1 28  6  1 35 12 12 28  0 13
  0  9 31  1  0  0  0  0 31 35  0 19 35 35 35  0  4  0 31 35  0  7 21 21 31 19 31  0 31 35  0  0  0 21 31 35  0 35 31  0  0  0  0 10  0
