         27 3074

  0 29  0 10 29 29 29  0 28 28  0  3  0 28  0 20 11  0  0  0  0  0  0 29 28 11  1
 29  0 31 29  0  0  3 29  0  0 29  0  2  0 31  0  0 31 16 31 16 31 21  7  0  0 29
  0 31  0  1 31 31 31  0 13  5  0 28  0 13  1 28 28  0  0  1  0  0  0 31 11 28  0
 10 29  1  0 29 29 29  1 28 28  0  9  0 28  0 20 11  0  0  0  0  0  0 29 28 11  0
 29  0 31 29  0  0  4 29  0  0 29  0 21  0 31  0  0 31 20 31 20 31  6  1  0  0 29
 29  0 31 29  0  0  0 29  0  2 29  0 16  0 31  0  0 31  1 31  7 31 20  0  1  0 29
 29  3 31 29  4  0  0 29  0  0 29  0 21  0 31  0  0 31 20 31 20 31  1  0  0  0 29
  0 29  0  1 29 29 29  0 28 28  0 20  0 28  0  6 16  0  0  0  0  0  0 29 28 16  1
 28  0 13 28  0  0  0 28  0  0 28  0 31  9 14  0  0 14 31 13 31  9 31  0  0  0 28
 28  0  5 28  0  2  0 28  0  0 28  0 31  0 11  0  0 11 31  8 31 13 31  0  0  0 28
  0 29  0  0 29 29 29  0 28 28  0 11  1 28  0 16  4  0  0  0  0  0  0 29 28  5  0
  3  0 28  9  0  0  0 20  0  0 11  0 29  0 28  0  0 28 29 28 29 28 29  0  0  0 20
  0  2  0  0 21 16 21  0 31 31  1 29  0 31  0 29 29  0  0  0  0  0  0  2 31 29  0
 28  0 13 28  0  0  0 28  9  0 28  0 31  0 14  0  1 14 31 13 31  9 31  0  0  0 28
  0 31  1  0 31 31 31  0 14 11  0 28  0 14  0 28 28  7  0  0  1  0  0 31  3 28  0
 20  0 28 20  0  0  0  6  0  0 16  0 29  0 28  0  0 28 29 28 29 28 29  0  0  0  6
 11  0 28 11  0  0  0 16  0  0  4  0 29  1 28  0  0 28 29 28 29 28 29  0  0  1 16
  0 31  0  0 31 31 31  0 14 11  0 28  0 14  7 28 28  0  0  1  0  0  0 31  5 28  0
  0 16  0  0 20  1 20  0 31 31  0 29  0 31  0 29 29  0  0  1  8  0  0 16 31 29  0
  0 31  1  0 31 31 31  0 13  8  0 28  0 13  0 28 28  1  1  0  0  0  0 31 11 28  0
  0 16  0  0 20  7 20  0 31 31  0 29  0 31  1 29 29  0  8  0  0  0  0 16 31 29  0
  0 31  0  0 31 31 31  0  9 13  0 28  0  9  0 28 28  0  0  0  0  0  0 31 14 28  0
  0 21  0  0  6 20  1  0 31 31  0 29  0 31  0 29 29  0  0  0  0  0  0 21 31 29  0
 29  7 31 29  1  0  0 29  0  0 29  0  2  0 31  0  0 31 16 31 16 31 21  0  0  0 29
 28  0 11 28  0  1  0 28  0  0 28  0 31  0  3  0  0  5 31 11 31 14 31  0  0  0 28
 11  0 28 11  0  0  0 16  0  0  5  0 29  0 28  0  1 28 29 28 29 28 29  0  0  0 16
  1 29  0  0 29 29 29  1 28 28  0 20  0 28  0  6 16  0  0  0  0  0  0 29 28 16  0

  0  0 31 28  0  3  9  0  0 10  0  0  0 13  0 28 28 28 11 31 31 31 28 11  0  0  0
  0  0  0  0 20 28 28 29 29  0 29 29 16  0 28  6  0  4  0  0  0  0  0  0 16 29 28
 31  0  0 29  0  0  0  0  3 31  1  0  0 31  0 29 29 29 31  3 16 20 29 31  0 10  0
