         75 12760

  0  2 31  0 26  0 31  0 22  0 31  0  0 14 22  0  0 31  3  0  0 26  0 22 22 22  0 26  0  0  0 31  0  0  0 14 31  2  0  0  0 22 31  0 22  1 16 26  0 22 16 22 16  1 22  0 22  0 26 22 22 14 22  0  0 26 26  0  0  0  0 26  0  0  0
  2  0 31  0 26  0 31  0 22  0 31  0  0 14 22  0  0 31  1  0  0 26  0 22 22 22  0 26  0  0  0 31  0  0  0 14 31  2  0  2  1 22 31  1 22  0 16 26  0 22 16 22 16  4 22  0 22  0 26 22 22 14 22  0  0 26 26  0  0  0  0 26  0  0  0
 31 31  0 28  0 28  0 17  0 31  7 17 31  0  0 29 29  3 31 28 18  0 28  0  0  0 31  0 29 28 18  0 28 29 29  0  0  0 18 28 28  0  0 28  0 28  0  0 28  0  0  0  0  0  0 28  0  1  0  0  0  0  0 31  7  0  0 29 29 28 28  0 29 28  2
  0  0 28  0 24  0 28  0 14  0 28  0  0 22 20  0  0 28  0 10  0 24  0  9  6 31  1 24  0  0  0 28  0  0  0 22 28 22  0  0  0 31 28  0 20  0 22 24  0 31 22 31 22 22 31  0  7  0 24 14 31 22 31  0  0 24 24  0  0  0  0 24  0  0  0
 26 26  0 24  0 24  0 28  0 26  0 28 26  0  0 29 29  0 26 24 28  0 24  0  0  0 26  1 29 18 28  0 24 29 29  0  0  0 28 12 24  0  0 24  0 12  0  0  6  0  0  0  0  0  0 12  0 28  7  0  0  0  0 26 28  0  7 29 29 18  6  0 29 24 28
  0  0 28  0 24  0 28  0 14  0 28  0  0 22  8  0  0 28  0  0  0 24  2 20 20 31  0 24  0  0  0 28  2  0  0 22 28 22  0  0  0 31 28  1 10  0 22 24  0 31 22 31 22 22 31  0 20  0 24 14 31 22 31  0  0 24 24  0  0  0  0 24  0  0  0
 31 31  0 28  0 28  0  7  0 31  0  4 31  0  0 29 29  0 31 28 12  0 28  0  0  0 31  0 29 28 12  6 28 29 29  0  1  0 12 28 28  0  0 28  0 28  0  0 28  0  0  0  0  0  0 28  0 17  0  0  0  0  0 31 17  0  0 29 29 28 28  0 29 28 17
  0  0 17  0 28  0  7  0 28  0 17  7  0 31 28  0  0 12  0  0  0 28  0 28 28 29  1 28  0  0  0  2  0  0  0 31 10 31  0  0  0 29 12  0 28  0 31 28  0 29 31 29 31 31 29  0 28  0 28 28 29 31 29  0  0 28 28  0  0  0  1 28  0  0  0
 22 22  0 14  0 14  0 28  0 22  0 28 22  0  0 31 31  0 22 14 28  0  9  0  0  1 22  0 31 24 28  0 14 31 31  0  0  0 28 24  2  0  0 14  1 24  0  1 24  0  0  0  0  0  0 24  0 28  0  2  0  0  0 22 28  0  0 31 31 24 24  0 31  9 28
  0  0 31  0 26  0 31  0 22  0 31  0  0 14 22  0  0 31  0  0  0 26  0 22 22 22  1 26  0  0  0 31  0  0  0 14 31 16  0  0  0 22 31  0 22  0  8 26  0 22  5 22  2 16 22  0 22  0 26 22 22 14 22  8  0 26 26  0  0  0  0 26  0  0  0
 31 31  7 28  0 28  0 17  0 31  0 17 31  0  0 29 29  0 31 28 18  0 28  0  0  0 31  0 29 28 18  0 28 29 29  0  0  0 18 28 28  0  1 28  0 28  0  0 28  0  0  0  0  0  0 28  0  2  0  0  0  0  0 31  6  0  0 29 29 28 28  0 29 28  5
  0  0 17  0 28  0  4  7 28  0 17  0  1 31 28  0  0 12  0  1  0 28  0 28 28 29  0 28  0  0  0  4  0  0  0 31  9 31  0  0  0 29 12  0 28  0 31 28  0 29 31 29 31 31 29  0 28  0 28 28 29 31 29  0  0 28 28  0  0  0  0 28  0  0  0
  0  0 31  0 26  0 31  0 22  0 31  1  0  7 22  0  0 31  0  1  0 26  0 22 22 22  5 26  0  0  0 31  0  0  0  4 31 14  0  0  0 22 31  0 22  0 14 26  0 22 14 22 14 14 22  0 22  0 26 22 22  4 22  2  0 26 26  0  0  0  0 26  0  0  0
 14 14  0 22  0 22  0 31  0 14  0 31  7  0  0 22 22  0 14 22 31  0 22  0  0  0  3  0 22 26 31  0 22 22 22  9  0  0 31 26 22  0  0 22  0 26  1  0 26  0  0  0  0  0  0 26  0 31  1  0  0  4  0 14 31  0  0 22 22 26 26  0 22 22 31
 22 22  0 20  0  8  0 28  0 22  0 28 22  0  0 31 31  0 22 20 28  0 14  0  0  0 22  0 31 24 28  0  3 31 31  0  0  0 28 24 14  0  0  2  1 24  0  0 24  0  0  0  0  0  0 24  0 28  0  0  0  0  0 22 28  0  0 31 31 24 24  0 31 14 28
  0  0 29  0 29  0 29  0 31  0 29  0  0 22 31  0  4 29  0  0  0 29  1 31 31 16  0 29  0  0  1 29  0  2  0 22 29 22  0  0  0 15 29  0 31  0 22 29  0  3 22  6 22 22 15  0 31  0 29 31 16 22 15  0  0 29 29  7  0  0  0 29  0  0  0
  0  0 29  0 29  0 29  0 31  0 29  0  0 22 31  4  0 29  0  0  0 29  0 31 31 16  0 29  0  0  0 29  0  0  0 22 29 22  0  0  0 15 29  0 31  0 22 29  0  6 22  8 22 22 15  0 31  0 29 31 16 22 15  0  0 29 29  2  0  0  0 29  1  0  0
 31 31  3 28  0 28  0 12  0 31  0 12 31  0  0 29 29  0 31 28  2  0 28  0  0  0 31  0 29 28  9  0 28 29 29  0  0  0  5 28 28  0  4 28  0 28  0  0 28  0  0  0  0  0  0 28  0 18  0  0  0  0  0 31 18  0  0 29 29 28 28  0 29 28 18
  3  1 31  0 26  0 31  0 22  0 31  0  0 14 22  0  0 31  0  0  0 26  0 22 22 22  0 26  0  0  0 31  0  0  0 14 31  3  0  0  0 22 31  0 22  0 16 26  0 22 16 22 16 10 22  0 22  0 26 22 22 14 22  0  0 26 26  0  0  0  0 26  0  0  0
  0  0 28 10 24  0 28  0 14  0 28  1  1 22 20  0  0 28  0  0  0 24  0  2 10 31  0 24  1  0  0 28  0  0  0 22 28 22  0  0  0 31 28  0 20  0 22 24  1 31 22 31 22 22 31  0  3  0 24 14 31 22 31  0  0 24 24  0  0  0  0 24  0  0  0
  0  0 18  0 28  0 12  0 28  0 18  0  0 31 28  0  0  2  0  0  0 28  0 28 28 29  0 28  0  0  9 12  0  0  0 31 12 31  3  0  0 29  9  0 28  0 31 28  0 29 31 29 31 31 29  0 28  0 28 28 29 31 29  0  0 28 28  0  0  0  0 28  0  0  1
 26 26  0 24  0 24  0 28  0 26  0 28 26  0  0 29 29  0 26 24 28  0 24  0  0  0 26  0 29 13 28  0 24 29 29  0  0  2 28  2 24  0  0 24  0  8  0  2 12  0  0  0  0  0  0  4  0 28  0  0  0  0  0 26 28  0  0 29 29 13 12  0 29 24 28
  0  0 28  0 24  2 28  0  9  0 28  0  0 22 14  1  0 28  0  0  0 24  0 14 14 31  0 24  0  0  0 28  0  0  0 22 28 22  0  0  8 31 28  0 14  0 22 24  0 31 22 31 22 22 31  0 14  0 24  1 31 22 31  0  0 24 24  0  0  0  0 24  0  6  0
 22 22  0  9  0 20  0 28  0 22  0 28 22  0  0 31 31  0 22  2 28  0 14  0  6  0 22  0 31 24 28  0 20 31 31  0  1  0 28 24 14  0  0 20  0 24  0  0 24  0  0  0  0  0  1 24  5 28  2  0  0  0  0 22 28  0  0 31 31 24 24  0 31 14 28
 22 22  0  6  0 20  0 28  0 22  0 28 22  0  0 31 31  0 22 10 28  0 14  6  0  0 22  0 31 24 28  1 20 31 31  0  0  0 28 24 14  2  0 20  0 24  0  0 24  0  0  0  0  0  0 24  8 28  0  0  0  0  0 22 28  0  0 31 31 24 24  0 31 14 28
 22 22  0 31  0 31  0 29  1 22  0 29 22  0  0 16 16  0 22 31 29  0 31  0  0  0 22  0 19 29 29  0 31  3  2  0  0  0 29 29 31  0  0 31  0 29  0  0 29  1  0  0  0  0  0 29  0 29  0  0  5  0  0 22 29  0  0 16 19 29 29  0  9 31 29
  0  0 31  1 26  0 31  1 22  1 31  0  5  3 22  0  0 31  0  0  0 26  0 22 22 22  0 26  0  0  0 31  0  0  0  8 31 14  0  0  0 22 31  0 22  0 14 26  0 22 14 22 14 14 22  0 22  0 26 22 22  4 22  0  0 26 26  0  0  0  0 26  0  0  0
 26 26  0 24  1 24  0 28  0 26  0 28 26  0  0 29 29  0 26 24 28  0 24  0  0  0 26  0 29  4 28  0 24 29 29  1  0  0 28 13 24  0  0 24  0 13  0  0 18  0  0  0  0  0  0 13  0 28  0  0  0  0  0 26 28  5  0 29 29  2 18  1 29 24 28
  0  0 29  0 29  0 29  0 31  0 29  0  0 22 31  0  0 29  0  1  0 29  0 31 31 19  0 29  0  0  0 29  0  0  0 22 29 22  0  0  0  4 29  0 31  0 22 29  0 15 22 15 22 22  8  0 31  0 29 31 19 22 10  0  0 29 29  0  5  0  0 29  0  0  0
  0  0 28  0 18  0 28  0 24  0 28  0  0 26 24  0  0 28  0  0  0 13  0 24 24 29  0  4  0  0  0 28  0  0  0 26 28 26  0  0  0 29 28  0 24  0 26 13  0 29 26 29 26 26 29  0 24  0 18 24 29 26 29  0  0  3 18  0  0  1  0  6  0  0  0
  0  0 18  0 28  0 12  0 28  0 18  0  0 31 28  1  0  9  0  0  9 28  0 28 28 29  0 28  0  0  0 12  0  0  0 31 12 31  1  0  0 29  8  0 28  0 31 28  0 29 31 29 31 31 29  0 28  0 28 28 29 31 29  0  2 28 28  0  0  0  0 28  0  0  0
 31 31  0 28  0 28  6  2  0 31  0  4 31  0  0 29 29  0 31 28 12  0 28  0  1  0 31  0 29 28 12  0 28 29 29  0 10  0 12 28 28  0  0 28  0 28  0  0 28  0  0  0  0  0  0 28  0 17  0  0  0  0  0 31 17  0  0 29 29 28 28  0 29 28 17
  0  0 28  0 24  2 28  0 14  0 28  0  0 22  3  0  0 28  0  0  0 24  0 20 20 31  0 24  0  0  0 28  0  0  0 22 28 22  0  0  0 31 28  2  4  0 22 24  0 31 22 31 22 22 31  0 20  0 24 14 31 22 31  0  0 24 24  0  0  0  0 24  0  1  0
  0  0 29  0 29  0 29  0 31  0 29  0  0 22 31  2  0 29  0  0  0 29  0 31 31  3  0 29  0  0  0 29  0  0  9 22 29 22  0  0  0 19 29  0 31  0 22 29  0 16 22 16 22 22 19  0 31  0 29 31  1 22 19  0  0 29 29  0  0  0  0 29  4  0  0
  0  0 29  0 29  0 29  0 31  0 29  0  0 22 31  0  0 29  0  0  0 29  0 31 31  2  0 29  0  0  0 29  0  9  0 22 29 22  0  0  0 19 29  0 31  0 22 29  0 16 22 16 22 22 19  0 31  1 29 31  2 22 19  0  0 29 29  0  0  0  0 29  9  0  0
 14 14  0 22  0 22  0 31  0 14  0 31  4  9  0 22 22  0 14 22 31  0 22  0  0  0  8  1 22 26 31  0 22 22 22  0  0  0 31 26 22  0  0 22  0 26  0  0 26  0  0  0  1  0  0 26  0 31  0  0  0  2  0 14 31  0  0 22 22 26 26  0 22 22 31
 31 31  0 28  0 28  1 10  0 31  0  9 31  0  0 29 29  0 31 28 12  0 28  1  0  0 31  0 29 28 12 10 28 29 29  0  0  0 12 28 28  0  0 28  0 28  0  0 28  0  0  0  0  0  0 28  0 17  1  0  0  0  0 31 17  0  0 29 29 28 28  0 29 28 17
  2  2  0 22  0 22  0 31  0 16  0 31 14  0  0 22 22  0  3 22 31  2 22  0  0  0 14  0 22 26 31  0 22 22 22  0  0  0 31 26 22  0  0 22  0 26  0  0 26  0  0  1  0  1  0 26  0 31  0  0  0  0  0 16 31  0  0 22 22 26 26  0 22 22 31
  0  0 18  0 28  0 12  0 28  0 18  0  0 31 28  0  0  5  0  0  3 28  0 28 28 29  0 28  0  0  1 12  0  0  0 31 12 31  0  0  0 29  4  0 28  0 31 28  0 29 31 29 31 31 29  0 28  0 28 28 29 31 29  0  0 28 28  0  0  0  0 28  0  0  0
  0  2 28  0 12  0 28  0 24  0 28  0  0 26 24  0  0 28  0  0  0  2  0 24 24 29  0 13  0  0  0 28  0  0  0 26 28 26  0  0  0 29 28  0 24  1 26 10  0 29 26 29 26 26 29  2 24  0 12 24 29 26 29  0  0 13 12  0  0  0  0 13  0  0  0
  0  1 28  0 24  0 28  0  2  0 28  0  0 22 14  0  0 28  0  0  0 24  8 14 14 31  0 24  0  0  0 28  0  0  0 22 28 22  0  0  0 31 28  1 14  0 22 24  0 31 22 31 22 22 31  0 14  0 24  3 31 22 31  0  0 24 24  0  0  0  0 24  0  8  0
 22 22  0 31  0 31  0 29  0 22  0 29 22  0  0 15 15  0 22 31 29  0 31  0  2  0 22  0  4 29 29  0 31 19 19  0  0  0 29 29 31  0  0 31  0 29  0  0 29  0  0  0  0  0  2 29  0 29  0  0  0  0  6 22 29  0  0 15  5 29 29  0 19 31 29
 31 31  0 28  0 28  0 12  0 31  1 12 31  0  0 29 29  4 31 28  9  0 28  0  0  0 31  0 29 28  8  0 28 29 29  0  0  0  4 28 28  0  0 28  0 28  0  0 28  0  0  0  0  0  0 28  0 18  0  0  0  0  0 31 18  0  0 29 29 28 28  0 29 28 18
