         75 13024

  0 26  0  0  0 28 26  0  0  0 17  7  3 26 14 28  0  0 17 26 28  0 26  0 26  0  0 28  0 28 26 26 28 26 26 28  0  0 28  0  0  0  4  0  6  0 28 14  7 26  0  0  0  0 12 26 28  0  0  0  0  0 20 20 17  0  0 28 12  0 28 20  0 14  0
 26  0 12 30 30  0  0 26 30 30  0  0 26  0  0  0 15 30  0  0  0 12  7 13  0  2 10  0 30  0  0  0  0  0  5  0 26 13  0 26 30 15 26 30 26 17  0  0  0  0 30 26 30 13  0  0  0 26 30 26 30 30  0  0  0  1 17  0  0 26  0  0 26  0 12
  0 12  0  0  0 30 10  0  0  0 26 26  0 20 26 30  0  0 26 14 30 10 12  0 14  0  0 30  0 30 17 14 30 20 17 30  0  0 30  0  0  0  0  0  0  0 30 26 26 20  0  0  0  0 26  1 30  0  0  0  0  0 26 26 26  0  0 30 26  0 30 26  0 26  1
  0 30  0  0  0 15 30  0  6  0 28 28  0 30 28 15  0  0 28 30 17  0 30  0 30  0  0 15  1 15 30 30 17 30 30 15  0  0 17  0  3  0  0  0  0  0  8 28 28 30  0  0  0  0 28 30  4  0 10  0  0  0 28 28 28  0  0 15 28  0 17 28  0 28  0
  0 30  0  0  0 20 30  0  0  0 28 28  0 30 28 17  0  1 28 30 16  0 30  0 30  0  0 20  8 20 30 30  6 30 30 17  0  0  9  0  0  0  0  0  0  0 17 28 28 30  0  0  0  0 28 30 17  0  3  0  0  0 28 28 28  0  0 17 28  0 16 28  0 28  0
 28  0 30 15 20  0  0 28 15 21  0  0 28  0  0  0 30 20  0  0  0 30  0 30  0 30 30  1 20  1  0  0  0  0  0  0 28 30  0 28 21 30 28 14 28 30  0  0  0  0 21 28  4 30  0  0  0 28 15 28  7 14  0  0  0 30 30  0  0 28  0  0 28  0 30
 26  0 10 30 30  0  0 26 30 30  0  1 26  0  0  0 20 30  0  0  0  5  0 17  0 12 12  0 30  0  0  0  0  0  0  0 26 17  0 26 30 20 26 30 26 14  0  0  0  0 30 26 30 17  0  7  0 26 30 26 30 30  0  0  0 12 14  0  0 26  0  0 26  0  8
  0 26  0  0  0 28 26  0  0  0  9 17  0 26 14 28  0  0  2 26 28  0 26  0 26  0  0 28  0 28 26 26 28 26 26 28  0  0 28  6  0  0  0  0  0  0 28 14 17 26  0  1  0  0 14 26 28  0  0  0  0  0 14 14  5  0  0 28 14  0 28 14  0 14  0
  0 30  0  6  0 15 30  0  0  0 28 28  0 30 28 15  0  1 28 30 17  0 30  0 30  0  0 15  0 15 30 30 17 30 30 15  0  0 17  0  0  0  0  0  0  0  7 28 28 30  1  0  0  0 28 30 10  0  9  0  0  0 28 28 28  0  0 15 28  0 17 28  0 28  0
  0 30  0  0  0 21 30  0  0  0 28 28  0 30 28 21  0  0 28 30  8  0 30  0 30  0  0 21  0 21 30 30 16 30 30 21  0  0 16  0  3  0  0  0  0  0 17 28 28 30  9  0  0  0 28 30 17  0  1  0  0  0 28 28 28  0  0 21 28  0  5 28  0 28  0
 17  0 26 28 28  0  0  9 28 28  0  0 17  0  0  0 26 28  8  0  0 26  0 26  0 26 26  0 28  0  0  2  0  0  0  0 14 26  0  6 28 26 14 28 17 26  0  0  0  0 28 14 28 26  0  0  0 14 28 14 28 28  1  0  8 26 26  0  0 14  0  0 14  2 26
  7  0 26 28 28  0  1 17 28 28  0  0  8  0  0  0 26 28  0  0  0 26  0 26  0 26 26  0 28  0  0  0  0  0  0  0 20 26  0 17 28 26 12 28  2 26  0  0  6  0 28 14 28 26  0  0  0 12 28 12 28 28  0  0  0 26 26  0  0 20  0  0 14  0 26
  3 26  0  0  0 28 26  0  0  0 17  8  0 26 14 28  0  0 17 26 28  0 26  0 26  0  0 28  0 28 26 26 28 26 26 28  0  0 28  0  0  0  0  0  2  0 28 14  2 26  0  0  0  0 12 26 28  0  0  0  0  0 20 20 17  0  0 28 12  0 28 20  0 14  0
 26  0 20 30 30  0  0 26 30 30  0  0 26  0  0  0  6 30  0  0  0 20  0 12  0 15 15  0 30  0  0  2  0  1  0  0 26 12  0 26 30  3 26 30 26 12  0  0  0  4 30 26 30 12  0  0  0 26 30 26 30 30  1  0  0 15 12  0  0 26  0  0 26  0 20
 14  0 26 28 28  0  0 14 28 28  0  0 14  0  0  0 26 28  0  0  0 26  0 26  0 26 26  0 28  0  0  0  0  0  0  0 13 26  0 14 28 26 19 28 14 26  0  1  0  0 28 10 28 26  0  0  0 19 28 19 28 28  0  0  2 26 26  0  0 13  0  1  4  1 26
 28  0 30 15 17  0  0 28 15 21  0  0 28  0  0  0 30 17  0  0  0 30  0 30  0 30 30  0 17  0  0  0  0  0  0  9 28 30  0 28 21 30 28  3 28 30  0  0  0  0 21 28 14 30  0  0  0 28 15 28 14  1  0  0  0 30 30  1  0 28  0  0 28  0 30
  0 15  0  0  0 30 20  0  0  0 26 26  0  6 26 30  0  0 26 12 30  0 15  0 12  0  0 30  0 30 12 12 30  7 12 30  0  0 30  0  0  6  0  0  0  0 30 26 26  5  0  0  0  0 26 20 30  0  0  0  0  0 26 26 26  0  3 30 26  0 30 26  1 26  0
  0 30  0  0  1 20 30  0  1  0 28 28  0 30 28 17  0  0 28 30 16  0 30  0 30  0  0 20 10 20 30 30  2 30 30 17  0  0  1  0  0  0  0  0  0  0 17 28 28 30  2  0  0  0 28 30 17  0  0  0  0  0 28 28 28  0  0 17 28  0 16 28  0 28  0
 17  0 26 28 28  0  0  2 28 28  8  0 17  0  0  0 26 28  0  0  0 26  0 26  0 26 26  0 28  0  0  0  0  0  0  0 14 26  0  3 28 26 14 28 17 26  0  1  0  0 28 14 28 26  0  0  0 14 28 14 28 28  0  1  7 26 26  0  0 14  0  0 14  0 26
 26  0 14 30 30  0  0 26 30 30  0  0 26  0  0  0 12 30  0  0  0 14  0 17  1 17 17  0 30  0  0  8  0  0  0  0 26 17  0 26 30 12 26 30 26  1  0  0  0  0 30 26 30 17  0  0  0 26 30 26 30 30  0  0  0 17  8  0  0 26  0  0 26  0 14
 28  0 30 17 16  0  0 28 17  8  0  0 28  0  0  0 30 16  0  0  0 30  0 30  0 30 30  0 16  0  0  0  0  0  0  0 28 30  0 28  8 30 28 21 28 30  2  0  0  0  8 28 21 30  0  0  0 28 17 28 21 21  0  0  0 30 30  0  0 28  3  0 28  0 30
